date/yyyy-mm-dd,time/hh:mm:ss,PT102/MPa,PT101/MPa,TT009/K,TT010/K,TT008/K,TT101/K,RT101/ohm,TT102/K,RT102/ohm,Q008/W,x1,x2,impurity,err(x)
2021-01-15,09:00:01,0.101699996,0.326600003,68.72277069,290.2980347,65.00144196,73.26737213,954.5542603,101.264122,195.8058472,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:02,0.101900005,0.326699996,68.72277069,290.2989502,64.99945068,73.2636261,954.6309204,101.2542801,195.8223267,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:03,0.101600003,0.326799989,68.72277069,290.2993774,65.00093079,73.25971985,954.7111816,101.2445145,195.8386536,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:04,0.101800001,0.326900005,68.72175598,290.2982178,65.00001526,73.25585175,954.7909546,101.2343521,195.8556671,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:05,0.101999998,0.326900005,68.72175598,290.2993774,65.00040436,73.25193787,954.8717651,101.2255478,195.8704376,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:06,0.101800001,0.326999998,68.72175598,290.2996826,65.00096893,73.24843597,954.9436035,101.2158508,195.8865356,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:07,0.101900005,0.327099991,68.72278595,290.2983704,64.99957275,73.24454498,955.0231323,101.2058334,195.9034119,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:08,0.101800001,0.327200007,68.72278595,290.2992554,65.00019073,73.24066925,955.1032104,101.1956787,195.9203491,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:09,0.101699996,0.3273,68.72177124,290.2987366,64.99832916,73.2374115,955.1705322,101.1865616,195.9355774,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:10,0.101900005,0.327399993,68.72177124,290.2993164,65.00057983,73.23327637,955.255188,101.1762161,195.9529572,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:11,0.101699996,0.327399993,68.72177124,290.2999878,65.00033569,73.22935486,955.3358765,101.1661911,195.9697113,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:12,0.101900005,0.32750001,68.72177124,290.2983398,65.00090027,73.22584534,955.4082031,101.1566925,195.9857025,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:13,0.101699996,0.327600002,68.72177124,290.2992249,65.00121307,73.22196198,955.487915,101.1464233,196.0029449,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:14,0.101999998,0.327699995,68.72177124,290.2987061,65.00026703,73.21815491,955.565979,101.1362686,196.0199127,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:15,0.101800001,0.327800012,68.72177124,290.2991028,64.99899292,73.2145462,955.6401978,101.1263885,196.0365143,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:16,0.101999998,0.327900004,68.72177124,290.2982788,65.00105286,73.21066284,955.7205811,101.1165009,196.0529938,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:17,0.101699996,0.327800012,68.72177124,290.2991943,64.99964905,73.20680237,955.7999268,101.1059189,196.0708618,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:18,0.101900005,0.327999997,68.72177124,290.2983704,64.99913788,73.20300293,955.8783569,101.0956421,196.0881042,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
2021-01-15,09:00:19,0.101800001,0.32809999,68.72177124,290.2988281,64.99996948,73.19913483,955.9581909,101.0849915,196.1058807,187.2984467,0.991011505,0.00898849,0.016710851,8.74e-05
