date/yyyy-mm-dd,time/hh:mm:ss,PT102/MPa,PT101/MPa,TT009/K,TT010/K,TT008/K,TT101/K,RT101/ohm,TT102/K,RT102/ohm,x1,x2,impurity,err(x)
2020-11-27,13:20:18,2.000399971,9.011399841,163.8123627,149.5495148,161.1488037,160.0045929,277.5641785,116.7664795,172.9093018,0,0,0.000535694,0.00017914
2020-11-27,13:20:19,2.000300026,9.011499786,163.8133698,149.5566406,161.150177,160.0046387,277.5639038,116.7658386,172.9100952,0,0,0.000515064,0.00017914
2020-11-27,13:20:20,2.000399971,9.011599731,163.8133698,149.5647583,161.1489258,160.0046387,277.5641174,116.7652435,172.9108734,0,0,0.000515064,0.00017914
2020-11-27,13:20:21,2.000300026,9.011699677,163.8133698,149.5705872,161.1499634,160.0050507,277.5630798,116.7649612,172.9112549,0,0,0.000515064,0.00017914
2020-11-27,13:20:22,2.000399971,9.011799622,163.8133698,149.5768127,161.1496429,160.0042572,277.5649719,116.7644272,172.911911,0,0,0.000515064,0.00017914
2020-11-27,13:20:23,2.000499916,9.01190033,163.8133698,149.5844116,161.1501007,160.0046387,277.5640869,116.7637253,172.912796,0,0,0.000515064,0.00017914
2020-11-27,13:20:24,2.000600052,9.01190033,163.8133698,149.5920715,161.1492767,160.0048676,277.5634155,116.7633591,172.9133606,0,0,0.000515064,0.00017914
2020-11-27,13:20:25,2.000099945,9.012000275,163.8133698,149.5987091,161.1500244,160.0046387,277.5641174,116.7624893,172.914505,0,0,0.000515064,0.00017914
2020-11-27,13:20:26,2.000300026,9.012000275,163.8133698,149.6062775,161.1495361,160.0045319,277.5643005,116.7621231,172.9149323,0,0,0.000515064,0.00017914
2020-11-27,13:20:27,2.000399971,9.01210022,163.8143768,149.6134338,161.1486969,160.0050507,277.5628967,116.7621994,172.9147797,0,0,0.000515064,0.00017914
2020-11-27,13:20:28,2.000499916,9.01210022,163.8143768,149.6202393,161.1490784,160.0049896,277.5631409,116.7616882,172.9155731,0,0,0.000515064,0.00017914
2020-11-27,13:20:29,2.000699997,9.01210022,163.8133698,149.6281586,161.1499634,160.0052032,277.5625,116.7608109,172.9165955,0,0,0.000515064,0.00017914
2020-11-27,13:20:30,2.000200081,9.012200165,163.8133698,149.6350555,161.1496124,160.0047455,277.5637207,116.7606735,172.9167938,0,0,0.000515064,0.00017914
2020-11-27,13:20:31,2.0,9.012200165,163.8133698,149.6419373,161.1502686,160.0048676,277.5634155,116.7609558,172.9164429,0,0,0.000515064,0.00017914
2020-11-27,13:20:32,2.000399971,9.012200165,163.8143768,149.6494598,161.1490784,160.0049896,277.5632324,116.7598648,172.9179077,0,0,0.000515064,0.00017914
2020-11-27,13:20:33,2.000600052,9.012200165,163.8143768,149.6570435,161.1499329,160.0048676,277.5634766,116.7594986,172.9183655,0,0,0.000543737,0.00017922
2020-11-27,13:20:34,2.000399971,9.012200165,163.8132477,149.664032,161.1504822,160.0050964,277.5628052,116.7592697,172.9186249,0,0,0.000543737,0.00017922
2020-11-27,13:20:35,2.000200081,9.012200165,163.8143158,149.6712646,161.1491089,160.0053711,277.5620728,116.7590561,172.9189758,0,0,0.000557986,0.000179276
2020-11-27,13:20:36,2.000399971,9.012200165,163.8143158,149.6794739,161.1498566,160.0054321,277.5618286,116.7581177,172.9201965,0,0,0.000557986,0.000179276
2020-11-27,13:20:37,2.000300026,9.01210022,163.8133087,149.6858215,161.1500092,160.0053711,277.5620728,116.7579803,172.9203033,0,0,0.000557986,0.000179276
2020-11-27,13:20:38,2.000499916,9.012200165,163.8133087,149.6943054,161.1497803,160.0047455,277.5636597,116.7577515,172.9206848,0,0,0.000557986,0.000179276
2020-11-27,13:20:39,2.000300026,9.01210022,163.8143616,149.7015228,161.1502533,160.0053253,277.5622253,116.7568893,172.9217529,0,0,0.000557986,0.000179276
2020-11-27,13:20:40,2.000499916,9.01210022,163.8143616,149.7094574,161.1495056,160.0054779,277.5616455,116.757103,172.9215393,0,0,0.000557986,0.000179276
2020-11-27,13:20:41,2.000399971,9.012000275,163.8143616,149.7175598,161.1490021,160.0053711,277.5621338,116.7568893,172.9217529,0,0,0.000557986,0.000179276
2020-11-27,13:20:42,2.000499916,9.012000275,163.8143616,149.7250671,161.1480713,160.0054779,277.561676,116.7565842,172.9221649,0,0,0.000557986,0.000179263
2020-11-27,13:20:43,2.000399971,9.012000275,163.8143616,149.732666,161.1499786,160.0050507,277.5629578,116.756073,172.9227905,0,0,0.000557986,0.000179263
2020-11-27,13:20:44,2.000499916,9.01190033,163.8143616,149.7409058,161.1506195,160.0055237,277.561554,116.7557144,172.9233551,0,0,0.000557986,0.000179263
2020-11-27,13:20:45,2.000300026,9.011799622,163.8143616,149.7480469,161.1490936,160.0057678,277.5610962,116.7549133,172.9243317,0,0,0.000557986,0.000179263
2020-11-27,13:20:46,2.000499916,9.011799622,163.8143616,149.7564545,161.1492004,160.005661,277.5613708,116.7544098,172.9249573,0,0,0.000557986,0.000179255
2020-11-27,13:20:47,2.000300026,9.011699677,163.8153687,149.7637024,161.1499634,160.0057678,277.5610046,116.7544861,172.9250183,0,0,0.000557986,0.00017906
2020-11-27,13:20:48,2.000099945,9.011599731,163.8153687,149.7710571,161.1502533,160.0050964,277.5627136,116.7541809,172.9252625,0,0,0.000557986,0.00017906
2020-11-27,13:20:49,2.000200081,9.011499786,163.8153687,149.779892,161.1496277,160.0054779,277.5616455,116.7539749,172.9256287,0,0,0.000557986,0.00017906
2020-11-27,13:20:50,1.999900055,9.011599731,163.8153687,149.7865601,161.1499786,160.0060425,277.5601807,116.7536087,172.9260559,0,0,0.000557986,0.00017906
2020-11-27,13:20:51,2.000399971,9.011399841,163.8153687,149.7951202,161.1489563,160.0058594,277.5606079,116.7535324,172.9259338,0,0,0.000557986,0.00017906
2020-11-27,13:20:52,2.0,9.011299896,163.8153687,149.8027344,161.1494904,160.0057068,277.5611267,116.7528152,172.927124,0,0,0.000557986,0.000179124
2020-11-27,13:20:53,2.000300026,9.011199951,163.8153687,149.8107605,161.150116,160.0055847,277.5614319,116.7523117,172.9277802,0,0,0.000557986,0.000179124
2020-11-27,13:20:54,2.000200081,9.011100006,163.8153687,149.8188019,161.1502686,160.0057678,277.5609741,116.7526474,172.9272614,0,0,0.000557986,0.00017925
2020-11-27,13:20:55,2.000300026,9.011000061,163.8153687,149.8280182,161.1495361,160.0054779,277.561676,116.7520828,172.9279938,0,0,0.000557986,0.000179261
2020-11-27,13:20:56,2.000499916,9.010900116,163.8153687,149.835968,161.1504822,160.0057678,277.5610352,116.7515717,172.9287872,0,0,0.000557986,0.000179261
2020-11-27,13:20:57,2.000300026,9.010800171,163.8153687,149.8435669,161.1489105,160.0059814,277.5604248,116.7514267,172.9289246,0,0,0.000557986,0.000179261
2020-11-27,13:20:58,2.000399971,9.010700226,163.8153687,149.8517151,161.1499023,160.005661,277.5613098,116.7514954,172.9286957,0,0,0.000557986,0.000179261
2020-11-27,13:20:59,2.000200081,9.010500336,163.8143616,149.8605042,161.1500092,160.0053711,277.5619202,116.7510071,172.9295349,0,0,0.000557986,0.000179261
2020-11-27,13:21:00,2.000099945,9.010399628,163.8153687,149.8665924,161.1496124,160.0054779,277.5616455,116.7507782,172.9297333,0,0,0.000557986,0.000179261
2020-11-27,13:21:01,2.000300026,9.010299683,163.8153687,149.8766785,161.1499634,160.0055847,277.5619812,116.750618,172.9299316,0,0,0.000557986,0.000179261
2020-11-27,13:21:02,2.000200081,9.010199738,163.8163757,149.8835144,161.1503448,160.0053711,277.5608521,116.7499847,172.9308167,0,0,0.000557986,0.000179261
2020-11-27,13:21:03,2.0,9.010099792,163.8153381,149.8918762,161.1498413,160.0060425,277.5603027,116.7493134,172.9316254,0,0,0.000557986,0.000179261
2020-11-27,13:21:04,2.000099945,9.009899902,163.8153381,149.9011078,161.150238,160.0055847,277.5614624,116.7496109,172.9311981,0,0,0.000557986,0.000179261
2020-11-27,13:21:05,2.0,9.009799957,163.8153381,149.9098358,161.1491089,160.0057678,277.5608521,116.7497635,172.9310608,0,0,0.000557986,0.000179261
2020-11-27,13:21:06,1.999900055,9.009600067,163.8153381,149.9178314,161.1500854,160.0053711,277.5619507,116.7487411,172.9323425,0,0,0.000435164,0.000179261
2020-11-27,13:21:07,2.000099945,9.009500122,163.8153381,149.9251709,161.1495209,160.0054779,277.5622253,116.749115,172.9320068,0,0,0.000435164,0.000179261
2020-11-27,13:21:08,2.000200081,9.009300232,163.8163452,149.9343262,161.1497955,160.0058289,277.560791,116.7488937,172.932251,0,0,0.000435164,0.000179261
2020-11-27,13:21:09,1.999799919,9.009200287,163.8163452,149.9435272,161.1487274,160.0053711,277.5619812,116.7486649,172.9325714,0,0,0.000435164,0.000179261
2020-11-27,13:21:10,1.999900055,9.008999634,163.8163452,149.9509583,161.1499329,160.0054321,277.5617676,116.7481537,172.9331665,0,0,0.000435164,0.000179261
2020-11-27,13:21:11,1.999600029,9.008799744,163.8163452,149.9595947,161.1494751,160.0050964,277.5627747,116.7474976,172.9340668,0,0,0.000435164,0.000179261
2020-11-27,13:21:12,1.999799919,9.008699799,163.8163452,149.9691162,161.149765,160.0057678,277.5610962,116.7474365,172.9341583,0,0,0.000435164,0.000179261
2020-11-27,13:21:13,1.999900055,9.008599854,163.8163452,149.976532,161.1495361,160.0055237,277.561615,116.7483826,172.9328918,0,0,0.000435164,0.000179261
2020-11-27,13:21:14,1.999799919,9.008399963,163.8163452,149.9858246,161.1489868,160.005661,277.5613708,116.747345,172.9342194,0,0,0.000435164,0.000179261
2020-11-27,13:21:15,1.999500084,9.008200073,163.8163452,149.993927,161.1500854,160.0050507,277.5629578,116.747139,172.9345093,0,0,0.000435164,0.000179261
2020-11-27,13:21:16,1.999699974,9.008000183,163.8163452,150.0028687,161.149765,160.0054779,277.561676,116.747345,172.9341736,0,0,0.000435164,0.000179261
2020-11-27,13:21:17,1.999600029,9.007800293,163.8163452,150.0119934,161.1496735,160.0058289,277.5606995,116.7470627,172.9345703,0,0,0.000435164,0.000179261
2020-11-27,13:21:18,2.0,9.007700348,163.8163452,150.0205536,161.149292,160.0054779,277.5617065,116.7469864,172.9346924,0,0,0.000435164,0.000179261
2020-11-27,13:21:19,1.999699974,9.007499695,163.8163452,150.0280304,161.1501617,160.0053711,277.5621033,116.7463379,172.9355774,0,0,0.000435164,0.000179261
2020-11-27,13:21:20,1.999600029,9.007299805,163.8163452,150.0372772,161.1499634,160.0054779,277.561676,116.7466965,172.9350739,0,0,0.000435164,0.000179261
2020-11-27,13:21:21,1.999500084,9.007099915,163.8163452,150.0466919,161.149292,160.0051422,277.5626526,116.7462006,172.9357452,0,0,0.000435164,0.000179261
2020-11-27,13:21:22,1.999699974,9.006900024,163.8163452,150.0551453,161.1499329,160.0054321,277.5618286,116.7456055,172.9365234,0,0,0.000435164,0.000179261
2020-11-27,13:21:23,1.999300003,9.006700134,163.8163452,150.0639191,161.1496582,160.0051422,277.5626221,116.7452393,172.937027,0,0,0.000435164,0.000179261
2020-11-27,13:21:24,1.999399948,9.006500244,163.8163452,150.0729065,161.1498718,160.0055237,277.5615234,116.7456894,172.9364624,0,0,0.000485604,0.000179261
2020-11-27,13:21:25,1.999500084,9.006300354,163.8163452,150.0820923,161.1493225,160.0050964,277.5627441,116.7452393,172.9370422,0,0,0.000485604,0.000179261
2020-11-27,13:21:26,1.999099922,9.006099701,163.8163452,150.0910492,161.150177,160.0052032,277.5625305,116.7458267,172.9362793,0,0,0.000485604,0.000179261
2020-11-27,13:21:27,1.999399948,9.005899811,163.8163452,150.0991211,161.1497498,160.0048676,277.563385,116.7448044,172.9375763,0,0,0.000504399,0.000179261
2020-11-27,13:21:28,1.999099922,9.005699921,163.8163452,150.1079712,161.150116,160.0046844,277.5638428,116.7450943,172.9371948,0,0,0.000504399,0.000179261
2020-11-27,13:21:29,1.999399948,9.005500031,163.8163452,150.1179047,161.1490631,160.0046387,277.5640564,116.7448883,172.9374542,0,0,0.000504399,0.000179261
2020-11-27,13:21:30,1.999200058,9.005200195,163.8163452,150.1251678,161.1488953,160.0047913,277.5635376,116.7450943,172.9372101,0,0,0.000504399,0.000179261
2020-11-27,13:21:31,1.998999977,9.00510025,163.8163452,150.1343231,161.149704,160.0049896,277.5631714,116.7444458,172.937973,0,0,0.000504399,0.00017927
2020-11-27,13:21:32,1.999200058,9.004799652,163.8163452,150.1438293,161.1498718,160.0046387,277.5641174,116.7445984,172.9377899,0,0,0.000504399,0.00017927
2020-11-27,13:21:33,1.998900032,9.004599762,163.8173981,150.1517181,161.1489716,160.0049896,277.5631104,116.7442932,172.9382477,0,0,0.000504399,0.00017927
2020-11-27,13:21:34,1.999099922,9.004399872,163.8173981,150.1610107,161.1503906,160.0048676,277.563385,116.7437897,172.9388733,0,0,0.000504399,0.00017921
2020-11-27,13:21:35,1.999200058,9.004199982,163.8173981,150.1695251,161.1493988,160.0046844,277.5638733,116.743576,172.9391174,0,0,0.000504399,0.00017921
2020-11-27,13:21:36,1.998900032,9.003900146,163.8163452,150.1791077,161.1487122,160.0044708,277.5644226,116.743866,172.938736,0,0,0.000477911,0.00017921
2020-11-27,13:21:37,1.998699951,9.003700256,163.8173523,150.1877594,161.1493073,160.0041504,277.5653687,116.7433472,172.9393768,0,0,0.000477911,0.00017921
2020-11-27,13:21:38,1.998900032,9.003500366,163.8173523,150.1969147,161.1495972,160.0045929,277.56427,116.743576,172.9391785,0,0,0.000477911,0.00017921
2020-11-27,13:21:39,1.998800087,9.003299713,163.8173523,150.2065887,161.1500397,160.004425,277.5646667,116.7427673,172.9402161,0,0,0.000477911,0.00017921
2020-11-27,13:21:40,1.998999977,9.002999878,163.8173523,150.21521,161.148819,160.0042572,277.565033,116.7432785,172.9396057,0,0,0.000477911,0.00017921
2020-11-27,13:21:41,1.998800087,9.002799988,163.8173523,150.2237701,161.1482697,160.0040436,277.5656433,116.7427673,172.9402618,0,0,0.000477911,0.00017921
2020-11-27,13:21:42,1.998600006,9.002600098,163.8173523,150.2327271,161.150116,160.0043182,277.5648804,116.7424088,172.9406738,0,0,0.000477911,0.00017921
2020-11-27,13:21:43,1.998800087,9.002400208,163.8173523,150.2409058,161.1502991,160.0040894,277.5655518,116.742836,172.9401703,0,0,0.000477911,0.00017921
2020-11-27,13:21:44,1.998600006,9.002100372,163.8173523,150.2511444,161.1497955,160.0041504,277.5653381,116.7424774,172.940506,0,0,0.000477911,0.000179219
2020-11-27,13:21:45,1.998500061,9.001899719,163.8173523,150.2603912,161.1485443,160.0038757,277.5662537,116.7422638,172.9408569,0,0,0.000477911,0.000179219
2020-11-27,13:21:46,1.998600006,9.001699829,163.8173523,150.269165,161.1494141,160.0042114,277.5653076,116.7421112,172.9410553,0,0,0.000477911,0.000179219
2020-11-27,13:21:47,1.998399925,9.001399994,163.8183899,150.2791748,161.149765,160.0036316,277.5666809,116.7418289,172.9414215,0,0,0.000447577,0.000179219
2020-11-27,13:21:48,1.998600006,9.001200104,163.8173828,150.2871552,161.1483917,160.0041504,277.5653992,116.7423401,172.9408112,0,0,0.000447577,0.000179219
2020-11-27,13:21:49,1.99810009,9.001100159,163.8173828,150.2970276,161.1482086,160.0038757,277.5661926,116.7419739,172.9413147,0,0,0.000447577,0.000179219
2020-11-27,13:21:50,1.99829998,9.001300049,163.8184052,150.3054504,161.1495209,160.0039673,277.5658569,116.7419739,172.9412689,0,0,0.000447577,0.000179219
2020-11-27,13:21:51,1.998399925,9.001499939,163.8184052,150.315506,161.1497345,160.0033569,277.5675354,116.7416916,172.9415894,0,0,0.000447577,0.000179219
2020-11-27,13:21:52,1.99810009,9.001699829,163.8184052,150.3247528,161.1494446,160.0041504,277.5654297,116.7414627,172.9419403,0,0,0.000447577,0.000179219
2020-11-27,13:21:53,1.99829998,9.001999664,163.8184052,150.3329163,161.1485596,160.0037079,277.5665588,116.7416916,172.9415741,0,0,0.000447577,0.000179219
2020-11-27,13:21:54,1.997900009,9.002200317,163.8184052,150.3432312,161.1482239,160.0033569,277.5675659,116.741394,172.9420166,0,0,0.000447577,0.000179219
2020-11-27,13:21:55,1.99810009,9.002400208,163.8184052,150.3523407,161.1488495,160.00354,277.5671082,116.7410965,172.9424133,0,0,0.000447577,0.000179219
2020-11-27,13:21:56,1.997900009,9.002600098,163.8184052,150.3603973,161.1492767,160.0032501,277.567749,116.7408218,172.9427643,0,0,0.000447577,0.000179219
2020-11-27,13:21:57,1.997800064,9.002799988,163.8184052,150.3702545,161.1485138,160.00354,277.5671997,116.740593,172.9429932,0,0,0.000447577,0.000179219
2020-11-27,13:21:58,1.997999954,9.003099823,163.8184052,150.3798676,161.1491852,160.0031433,277.5680237,116.7403107,172.9434814,0,0,0.000447577,0.000179219
2020-11-27,13:21:59,1.997800064,9.003299713,163.8184052,150.3890686,161.1496124,160.0028229,277.5689392,116.7400208,172.9437866,0,0,0.000447577,0.000179219
2020-11-27,13:22:00,1.997900009,9.003399658,163.8184052,150.3974915,161.1487122,160.0032501,277.5678406,116.7398529,172.9440155,0,0,0.000447577,0.000179295
2020-11-27,13:22:01,1.997699928,9.003600311,163.8184052,150.4072723,161.1490631,160.0030212,277.5683899,116.740593,172.9430389,0,0,0.000447577,0.000179295
2020-11-27,13:22:02,1.997900009,9.003800201,163.8184052,150.4162292,161.1485748,160.0027618,277.5692749,116.7397156,172.9441986,0,0,0.000447577,0.000179295
2020-11-27,13:22:03,1.997800064,9.003900146,163.8184052,150.4255676,161.1487427,160.0031433,277.5680237,116.7391205,172.944931,0,0,0.000447577,0.000179295
2020-11-27,13:22:04,1.997900009,9.004100037,163.8194275,150.4347992,161.1487885,160.002533,277.5698242,116.7397995,172.9441071,0,0,0.000447577,0.000179125
2020-11-27,13:22:05,1.997599983,9.004199982,163.8194275,150.4443359,161.1490784,160.0031433,277.5681458,116.7393494,172.9446411,0,0,0.000447577,0.000179125
2020-11-27,13:22:06,1.997900009,9.004399872,163.8194275,150.4532166,161.148941,160.003418,277.5674133,116.7386246,172.9455872,0,0,0.000447577,0.000179125
2020-11-27,13:22:07,1.997599983,9.004499817,163.8194275,150.4629059,161.1492004,160.002594,277.5697021,116.7389984,172.9451294,0,0,0.000447577,0.000179125
2020-11-27,13:22:08,1.997400093,9.004599762,163.8184204,150.472641,161.148468,160.002655,277.569519,116.7381287,172.9462433,0,0,0.000447577,0.000179125
2020-11-27,13:22:09,1.997299957,9.004799652,163.8184204,150.4822998,161.1487427,160.002533,277.5698242,116.7381897,172.9461517,0,0,0.000446791,0.000179125
2020-11-27,13:22:10,1.997599983,9.00490036,163.8184204,150.4912109,161.1482086,160.00354,277.5670471,116.7379837,172.9464874,0,0,0.000446791,0.000179125
2020-11-27,13:22:11,1.997400093,9.005000305,163.8184204,150.5002289,161.1480408,160.0031433,277.5680847,116.7373886,172.9472046,0,0,0.000446791,0.000179072
2020-11-27,13:22:12,1.997599983,9.00510025,163.8184204,150.5095673,161.1492157,160.0028229,277.5690308,116.736969,172.9477844,0,0,0.000446791,0.000179072
2020-11-27,13:22:13,1.997400093,9.005200195,163.8184204,150.5193329,161.1489868,160.002594,277.5697021,116.7368851,172.9479065,0,0,0.000446791,0.000179072
2020-11-27,13:22:14,1.997100067,9.00530014,163.8184204,150.5276031,161.1495056,160.0024719,277.5699768,116.7371063,172.9476776,0,0,0.000446791,0.000179072
2020-11-27,13:22:15,1.997200012,9.005400085,163.8184204,150.5387573,161.1486511,160.0027008,277.569397,116.7362976,172.9485931,0,0,0.000446791,0.000179072
2020-11-27,13:22:16,1.997299957,9.005500031,163.8194275,150.547348,161.148056,160.0030212,277.5683899,116.7357788,172.9492645,0,0,0.000446791,0.000179072
2020-11-27,13:22:17,1.997200012,9.005400085,163.8194275,150.5560608,161.1485596,160.0031738,277.5679932,116.735939,172.9494171,0,0,0.000446791,0.000179072
2020-11-27,13:22:18,1.996999931,9.005599976,163.8194275,150.5662994,161.1482086,160.0021973,277.5707092,116.7354355,172.9497528,0,0,0.000446791,0.000179072
2020-11-27,13:22:19,1.997100067,9.005599976,163.8194275,150.5754242,161.1488495,160.0029755,277.5685425,116.734848,172.9505615,0,0,0.000446791,0.000179094
2020-11-27,13:22:20,1.996999931,9.005699921,163.8194275,150.5843964,161.1493988,160.0023651,277.5702515,116.7346954,172.9506683,0,0,0.000446791,0.000179094
2020-11-27,13:22:21,1.997100067,9.005799866,163.8194275,150.5942688,161.1478119,160.0028229,277.5690918,116.7344742,172.9510651,0,0,0.000446791,0.000179212
2020-11-27,13:22:22,1.996999931,9.005799866,163.8194275,150.6037292,161.1485291,160.0023651,277.5703735,116.7342758,172.951355,0,0,0.000455358,0.000179212
2020-11-27,13:22:23,1.996899986,9.005799866,163.8204803,150.613205,161.1493988,160.0024261,277.5702209,116.7337494,172.9519958,0,0,0.000455358,0.000179212
2020-11-27,13:22:24,1.996699905,9.005899811,163.8204803,150.6230927,161.1487427,160.0028534,277.5688171,116.7328873,172.9530487,0,0,0.000455358,0.000179212
2020-11-27,13:22:25,1.996899986,9.005899811,163.8204803,150.6311035,161.1495972,160.0029144,277.5687561,116.7331085,172.9528351,0,0,0.000455358,0.000179103
2020-11-27,13:22:26,1.996999931,9.005899811,163.8204803,150.6422119,161.1487427,160.002655,277.5695801,116.732666,172.9533844,0,0,0.000455358,0.000179103
2020-11-27,13:22:27,1.996699905,9.005899811,163.8194733,150.6513062,161.1481628,160.0029144,277.5687561,116.7317886,172.9545441,0,0,0.000455358,0.000179103
2020-11-27,13:22:28,1.996800041,9.005999756,163.8194733,150.6600647,161.1488647,160.0024719,277.5698853,116.7313538,172.9551239,0,0,0.000455358,0.000179103
2020-11-27,13:22:29,1.996500015,9.005899811,163.8194733,150.6697083,161.1483612,160.0024261,277.5701904,116.7317886,172.9546051,0,0,0.000455358,0.000179239
2020-11-27,13:22:30,1.996699905,9.005999756,163.8194733,150.6802063,161.1492004,160.0030212,277.5684509,116.7310638,172.9555054,0,0,0.000455358,0.000179162
2020-11-27,13:22:31,1.996800041,9.005899811,163.8194733,150.689743,161.1484528,160.002594,277.5697021,116.7307053,172.9559784,0,0,0.000455358,0.000179162
2020-11-27,13:22:32,1.99659996,9.005999756,163.8194733,150.6985931,161.1488647,160.0028534,277.5688477,116.7302628,172.9565277,0,0,0.000455358,0.000179162
2020-11-27,13:22:33,1.99640007,9.005899811,163.8204956,150.7075195,161.147934,160.002594,277.5696716,116.7296906,172.9573212,0,0,0.000455358,0.000179162
2020-11-27,13:22:34,1.996299934,9.005899811,163.8204956,150.717392,161.1485443,160.0028229,277.5690308,116.7298889,172.9569702,0,0,0.000420128,0.000179162
2020-11-27,13:22:35,1.99659996,9.005799866,163.8204956,150.7273102,161.148819,160.0029144,277.5687561,116.7288132,172.9584656,0,0,0.00044242,0.000179248
2020-11-27,13:22:36,1.996500015,9.005899811,163.8204956,150.7358551,161.1487427,160.0028229,277.5691833,116.7285995,172.958725,0,0,0.00044242,0.000179248
2020-11-27,13:22:37,1.99659996,9.005799866,163.8204956,150.7457123,161.1482086,160.0027008,277.5693665,116.728302,172.9581909,0,0,0.00044242,0.000179248
2020-11-27,13:22:38,1.99640007,9.005799866,163.8204956,150.7555542,161.1480255,160.0024261,277.5700989,116.7281647,172.9592438,0,0,0.00044242,0.000179248
2020-11-27,13:22:39,1.99659996,9.005699921,163.8204956,150.7641602,161.1485596,160.0029755,277.568512,116.7277908,172.9597778,0,0,0.00044242,0.000179248
2020-11-27,13:22:40,1.996299934,9.005699921,163.8204956,150.7741547,161.1490631,160.0031433,277.5681152,116.7267761,172.9610748,0,0,0.00044242,0.000179248
2020-11-27,13:22:41,1.99659996,9.005599976,163.8204956,150.7832794,161.1494446,160.0022583,277.5705566,116.7267075,172.9612122,0,0,0.00044242,0.000179248
2020-11-27,13:22:42,1.99640007,9.005599976,163.8204956,150.7924805,161.1475525,160.0028229,277.5691528,116.726265,172.9617462,0,0,0.00044242,0.000179248
2020-11-27,13:22:43,1.996299934,9.005500031,163.8204956,150.8016968,161.1491699,160.002594,277.5697021,116.7261887,172.961792,0,0,0.00044242,0.000179248
2020-11-27,13:22:44,1.99640007,9.005400085,163.8204956,150.8118134,161.1482391,160.0023041,277.5704956,116.7256927,172.9624786,0,0,0.00044242,0.000179248
2020-11-27,13:22:45,1.996100044,9.005400085,163.8204956,150.8207245,161.1483612,160.002594,277.5696716,116.7254791,172.9628448,0,0,0.00044242,0.000179248
2020-11-27,13:22:46,1.996199989,9.00530014,163.8204956,150.8302765,161.1487274,160.0023651,277.570282,116.725029,172.9633636,0,0,0.00044242,0.000179248
