date/yyyy-mm-dd,time/hh:mm:ss,PT102/MPa,PT101/MPa,TT009/K,TT010/K,TT008/K,TT101/K,RT101/ohm,TT102/K,RT102/ohm,Q008/W,x1,x2,impurity,err(x)
2021-01-28,10:00:00,3.131500053,5.052399826,69.39432526,137.5520172,65.28231049,65.15294647,1148.643311,63.77660751,289.0701294,149.4952393,0.327871399,0.672128525,0,0.000320482
2021-01-28,10:00:01,3.157999992,5.053099823,69.39432526,137.5210724,65.28213501,65.15326691,1148.634521,63.77656555,289.0699158,149.2950287,0.327871399,0.672128525,0,0.000320482
2021-01-28,10:00:02,3.13239994,5.053900146,69.39432526,137.4884949,65.28302002,65.15368652,1148.622437,63.7763443,289.071106,149.2950287,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:03,3.15909996,5.054600143,69.39432526,137.4573212,65.28285217,65.15403748,1148.612915,63.77643204,289.0708618,149.1465607,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:04,3.133200073,5.05530014,69.39432526,137.4264679,65.28356171,65.15441895,1148.602905,63.77610016,289.0720825,149.1465607,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:05,3.159199905,5.055799866,69.39432526,137.3969269,65.28305817,65.15473938,1148.593384,63.77566528,289.0737305,149.1465607,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:06,3.131900024,5.056399918,69.39432526,137.3643646,65.2834549,65.15533447,1148.576782,63.77579498,289.0730591,149.1465607,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:07,3.157699966,5.056999969,69.39432526,137.3332672,65.28427124,65.15559387,1148.569824,63.77494812,289.0762329,148.91362,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:08,3.129800034,5.057400131,69.39432526,137.3027649,65.28325653,65.15608978,1148.556763,63.77511215,289.0756836,148.91362,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:09,3.155400085,5.057799911,69.39432526,137.2729492,65.28442383,65.15648651,1148.544922,63.77435303,289.0785522,148.91362,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:10,3.128000069,5.058300018,69.39533234,137.2416077,65.28399658,65.15682983,1148.5354,63.7741394,289.0792847,148.91362,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:11,3.154100037,5.058599854,69.39533234,137.2111664,65.2848587,65.15711975,1148.52771,63.77350616,289.0816345,148.7901459,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:12,3.126799965,5.059000015,69.39533234,137.1811371,65.28453827,65.15750885,1148.516357,63.77337265,289.0821838,148.7901459,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:13,3.15189991,5.05929985,69.39533234,137.1496277,65.28475189,65.15778351,1148.509155,63.77311325,289.0831604,148.7901459,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:14,3.126799965,5.059700012,69.39641571,137.1188965,65.28512573,65.15812683,1148.49939,63.77289963,289.0838318,148.7901459,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:15,3.150799942,5.060100174,69.39641571,137.0880127,65.28405762,65.15859985,1148.486572,63.7727356,289.0845642,148.8913574,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:16,3.123900032,5.059999847,69.39641571,137.058136,65.284729,65.15892029,1148.477295,63.77235794,289.0859375,148.8913574,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:17,3.148999977,5.059600067,69.39537811,137.0266418,65.28401947,65.15923309,1148.468262,63.77218246,289.0866699,148.8913574,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:18,3.122299957,5.045999908,69.39537811,136.994812,65.2853241,65.15943146,1148.462646,63.77175903,289.0882568,148.8913574,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:19,3.147599983,5.02820015,69.39638519,136.967865,65.28448486,65.15985107,1148.45166,63.77146149,289.089386,148.8913574,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:20,3.121100044,5.012900162,69.39638519,136.9363251,65.28517151,65.16011047,1148.443604,63.77094269,289.0912781,148.8913574,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:21,3.145599937,5.009199905,69.39638519,136.9051208,65.28459167,65.16005707,1148.446167,63.77077866,289.0919189,148.7249146,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:22,3.118300056,5.023699951,69.39638519,136.8747711,65.28557587,65.16015625,1148.442871,63.77009583,289.0944519,148.7249146,0.327871399,0.672128525,0,0.000320497
2021-01-28,10:00:23,3.143400002,5.033000183,69.39638519,136.8436737,65.28431702,65.16020966,1148.444092,63.76975632,289.0957947,148.7249146,0.327871399,0.672128525,0,0.000320497
