p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc/(K/MPa),jt_mc_rel_unc_perc
3.995620117,153.9264454986141,6.513436192656073,6.38255123060363,0.04250012967220749,0.08330025415752668,1.2788987516519785
3.013520012,147.02926716785998,7.558765345832147,7.593691282285181,0.01837951484012191,0.03602384908663894,0.47658377312244854
2.0023600008,138.77124556512968,8.803800538460365,8.840668430529245,0.017964621238285752,0.03521065762704007,0.3999483799436217
1.0066399954,129.32524055284924,10.196259994081997,10.068604740342101,0.04233108797148891,0.08296893242411825,0.8137192703233752
