p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc/(K/MPa),jt_mc_rel_unc_perc,jt_mc_cmp_rel_unc_perc
6.5269999694,78.45583418976966,0.527846296550049,0.527669046480904,0.0683425370877931,0.13395137269207447,25.3769655234047,0.49330593886479807
5.9909800722,78.16272758936196,0.5660025023250964,0.565687930047246,0.01788706552279751,0.03505864842468312,6.194080111071026,0.47676850297028445
5.0059799194,77.56948805714148,0.63915836277625,0.6388070641770797,0.024098937732681805,0.04723391795605634,7.390017984101931,0.4436423094349258
4.005279922600001,76.89128194506048,0.716771386862878,0.7174086912769136,0.06588900684639248,0.12914245341892927,18.017244519783667,0.42207755228024535
