p/MPa,p_UNC/MPa,T/K,T_UNC/K,JT_meas/(K/MPa),JT_UNC/(K/MPa),JT_eos/(K/MPa),mean_unc_perc,rel_abs_err_perc,used
5.908920059000001,0.0026851999999999996,155.52890626,0.006360236474464824,4.975826073576267,0.023850289491086776,5.133234625680449,0.16078384839414428,3.0664593298872553,False
5.002720032000001,0.0026851999999999996,150.39427185999998,0.006360224437904893,6.162707056431996,0.013500002663575955,6.0349553216458505,0.16078384839414428,2.1168629754048496,True
4.011199951,0.0026851999999999996,143.79977112,0.006360227177464312,7.461334614581996,0.007648470611252103,7.262871449099691,0.16078384839414428,2.7325716402003253,True
2.018240013,0.0026851999999999996,126.20703124,0.0063602345368864305,10.071581998745373,0.027489163797492836,10.744112092704015,0.16078384839414428,6.259522314694908,False
