p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc/(K/MPa),jt_mc_rel_unc_perc,jt_mc_cmp_rel_unc_perc
9.0745201114,64.43655390440941,0.8213492213697411,0.6970305560129094,0.007384937431388308,0.014474477365521083,1.7622805244013506,0.23747220266112118
8.1458798218,63.61650121786952,0.9476594553130352,0.8971276287756033,0.0055724732762679925,0.010922047621485265,1.1525287443976848,0.22954357502736272
5.9638800812,61.16149554577837,1.3226976097438756,1.3672900433861965,0.0020731236811526517,0.004063322415059197,0.3071996490449552,0.2284447698180894
3.97564003,58.09692898155775,1.7789462483056717,1.7957024422990584,0.003826905765752191,0.007500735300874294,0.42163923210261395,0.22800811096877982
2.0373400116000004,54.13876915268019,2.31571141932781,2.213354103724148,0.007523846997834127,0.014746740115754888,0.6368125144036936,0.23459397129484422
