p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc_k2/(K/MPa),jt_mc_rel_unc_perc
5.908920059000001,154.89158952158715,5.139889674151529,4.802664586490444,0.036160420436993114,0.07232084087398623,1.4070504516407667
5.002720032000001,149.8340902735223,6.053867439134594,6.094889783141641,0.021582922879142968,0.043165845758285935,0.713029252659958
4.011199951,143.23631986486356,7.303608446131355,7.5087798664332,0.01001733657397076,0.02003467314794152,0.2743119828466937
2.018240013,125.36882612691593,10.904335879842108,10.350705457989173,0.0334933917904653,0.0669867835809306,0.614313281607211
