p/MPa,p_UNC/MPa,T/K,T_UNC/K,JT_meas/(K/MPa),JT_UNC/(K/MPa),JT_eos/(K/MPa),mean_unc_perc,rel_abs_err_perc
6.5269999694,0.009913557190109,79.49288787600001,0.006360411306981095,1.04790663162085,0.043298647074031096,0.5142311409258966,3.2822171201973065,103.78124703495133
5.9909800722,0.0026851999999999996,79.04215393000001,0.006360215898224638,0.663407151368216,0.0127356231185111,0.5535311235409428,3.2822171201973065,19.850018030494013
5.0059799194,0.0026851999999999996,78.558262636,0.006360215733348702,0.4188418160009597,0.012313563283924004,0.6231635601506498,3.2822171201973065,32.78781963763981
4.005279922600001,0.0026851999999999996,78.008357238,0.006360210086303338,0.783132853833024,0.03240065503149862,0.6963482428741485,3.2822171201973065,12.462817540929748
