p/MPa,p_UNC/MPa,T/K,T_UNC/K,JT_meas/(K/MPa),JT_UNC/(K/MPa),JT_eos/(K/MPa),mean_unc_perc,rel_abs_err_perc
4.0426399232,0.0026851999999999996,66.387306216,0.0063602140284079916,0.056527069036573396,0.024581798171740013,-0.3580474307132184,15.164451148002925,115.78759242147707
2.9981999968000004,0.0026851999999999996,66.486993408,0.006360217878129704,-0.21625363170635056,0.007654909023378914,-0.3358934354874168,15.164451148002925,35.61838105215014
2.0012799836,0.0026851999999999996,66.759576416,0.006360212020087356,-0.3022033882828266,0.007330757268550687,-0.3158779131414828,15.164451148002925,4.329053817868963
1.0043599892,0.0026851999999999996,67.03292694199999,0.0063602097139618995,-0.2177934216160183,0.02440479693897178,-0.2959593443330452,15.164451148002925,26.41103388479812
