p/MPa,p_UNC/MPa,T/K,T_UNC/K,x1,JT_meas/(K/MPa),JT_UNC/(K/MPa),JT_eos/(K/MPa),mean_unc_perc,rel_abs_err_perc,used
4.9436800382,0.0026851999999999996,155.14266662,0.04878559148615867,,5.730686445716589,0.06611465993052633,5.8768274106043,0.37188667216535215,2.4867322906915805,False
3.9984000396,0.0026851999999999996,149.00904238,0.04765267465680298,,6.9642266804744555,0.03870010212813099,6.879456616907024,0.37188667216535215,1.2322203378548724,True
2.9857199858000003,0.0026851999999999996,141.44922488,0.04625328797542343,,8.285720410532377,0.01763648993682217,8.160763559290205,0.37188667216535215,1.5311906825179622,True
1.9516799928,0.0201553872256842,132.39995728,0.04457377255844197,,9.635087727732948,0.03344411216696824,9.703385783675213,0.37188667216535215,0.7038579879733102,True
0.9936999896,0.0026851999999999996,122.27530976,0.04268896263642776,,10.885200794539426,0.06072238346905356,11.398512246974628,0.37188667216535215,4.503319743078262,False
