p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc_k2/(K/MPa),jt_mc_rel_unc_perc
3.9899800112,172.24501729585927,8.199838872033247,7.902787221403941,0.0485685427922429,0.0971370855844858,1.1846218822151016
2.9987800215999996,163.5325890265789,9.425869950105085,9.50092388986532,0.020806398653615242,0.041612797307230484,0.44147434165232213
1.973900032,153.07719794580856,11.050790641959749,11.153363669261433,0.020593881952696187,0.041187763905392374,0.3727132767225073
1.0077999876,141.46242622965232,13.100547873039448,12.711031064900592,0.04755500210911714,0.09511000421823428,0.7260002035026942
