p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc/(K/MPa),jt_mc_rel_unc_perc,jt_mc_cmp_rel_unc_perc
6.0487400056,63.65141763809742,0.794089849177832,0.7859233053135769,0.019963227520641294,0.039127925940456935,4.92739278571164,0.4005572895684273
5.012819977000001,62.763309492055974,0.9224913926185687,0.9245216138343835,0.008287774444708837,0.01624403791162932,1.760887748287739,0.3842194344933545
3.882180023,61.63530883148061,1.0746542561049828,1.0757927359713162,0.009611666839436641,0.018838867005295818,1.7530165537682896,0.3736682715446373
2.9770599748,60.60494314885114,1.2027589520574125,1.1968909908803655,0.01999940433278964,0.039198832492267695,3.25907634486653,0.35348839481671274
