p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc/(K/MPa),jt_mc_rel_unc_perc
11.010379946,177.53746408970395,2.6493719470814154,2.25533759721214,0.02083697867994122,0.04084047821268479,1.541515462095657
9.021259918599998,171.49872173193597,3.4748528047775133,3.5581970945419847,0.00917591249081963,0.017984788482006474,0.5175697933817371
8.0452801514,167.8510964928506,4.018960444731284,4.197456913649212,0.006082953018392312,0.011922587916048931,0.29665850361077895
7.020760040399999,163.3822220492678,4.7329188026894125,4.868510313361093,0.00869796881994982,0.017048018887101647,0.3602009583898705
5.979639969199999,157.9920630875024,5.661270530428271,5.550436569162081,0.014404000611375567,0.02823184119829611,0.4986838386640462
5.014599991,152.0245119507385,6.7278571755301995,6.182530904135083,0.020321722326175358,0.0398305757593037,0.5920246925599277
