p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc_k2/(K/MPa),jt_mc_rel_unc_perc
7.990419921999999,156.86751351837282,3.377361764089343,3.6841771829526486,0.04313695641901968,0.08454843458127857,2.5033869773816146
7.013480072,153.25463407939358,4.045707663100997,4.024830902435738,0.016795485453357184,0.03291915148858008,0.8136809238299699
5.997259979,148.70806066368172,4.942327292606452,4.836169169536215,0.01076304071325396,0.021095559797977764,0.42683453662682325
5.007060012599999,143.27117784033607,6.09344016650859,6.074982329198723,0.014323581879470252,0.028074220483761694,0.4607285821573533
3.9949399568,136.34125680323754,7.685352892584902,7.798454843417344,0.011060425195259786,0.02167843338270918,0.28207466443896534
3.0168799976000003,127.83629490682489,9.827006171499338,9.903098454695284,0.015157960826438088,0.02970960321981865,0.3023260869214022
2.0005399704,116.3352221671923,13.00939918500175,12.547441255361333,0.04136136723433927,0.08106827977930497,0.6231516046703126
