p/MPa,p_UNC/MPa,T/K,T_UNC/K,x1,JT_meas/(K/MPa),JT_UNC/(K/MPa),JT_eos/(K/MPa),mean_unc_perc,rel_abs_err_perc,used
7.9989598082,0.0026851999999999996,65.483151246,0.022351720288909454,0.462263184,0.6267982191112256,0.019158389938962957,0.5943627336902476,0.962415138763184,5.174789020136362,False
6.0733200072,0.0026851999999999996,64.09130554,0.022087494372581735,0.455364113,0.783695809277649,0.008336273793431728,0.8004891106085155,0.962415138763184,2.142834136926828,True
4.140739975,0.0171986693973249,62.50510787999999,0.021786234091999146,0.4624599684,0.9411588767207224,0.008104482189166033,1.0430459561459704,0.962415138763184,10.82570455907008,True
2.1955199814,0.0105820646816937,60.453157806,0.02139629580820698,0.464012795,1.0996518249766178,0.018976117654246002,1.308241270433887,0.962415138763184,18.968680878759464,False
