p/MPa,p_UNC/MPa,T/K,T_UNC/K,JT_meas/(K/MPa),JT_UNC/(K/MPa),JT_eos/(K/MPa),mean_unc_perc,rel_abs_err_perc,used
6.9509002686,0.0026851999999999996,139.5306305,0.0063602234975361155,1.6920155657716682,0.0064443555911818775,1.4025545367838224,0.15791946430494339,17.107468444348086,False
5.979259949000001,0.0026851999999999996,137.69626466,0.006360235688045242,1.8556636823901542,0.004511292841586639,1.5687792403723835,0.15791946430494339,15.459937311930059,True
5.0088400268,0.0026851999999999996,135.85820616,0.006360228040219954,2.019106254084241,0.0027331348871407523,1.7491567574940174,0.15791946430494339,13.36975189117317,True
4.0071800232,0.0026851999999999996,133.81797486000002,0.006360228530645782,2.1878104234919986,0.0016856387137750785,1.9519852373295,0.15791946430494339,10.779050306657485,True
2.0182799912,0.0026851999999999996,129.15310361999997,0.006360221380588528,2.522790083983279,0.004444097122351827,2.4046851005063608,0.15791946430494339,4.681522423397203,True
1.0034600258,0.0026851999999999996,126.38568418,0.006360212493282086,2.6937107144825525,0.006461658622126844,2.659313451110827,0.15791946430494339,1.2769471935791399,False
