p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc_k2/(K/MPa),jt_mc_rel_unc_perc
4.9436800382,154.25800865251102,5.919220970712024,5.570352837290674,0.03107997950491848,0.06091675982964022,1.0291347481544102
3.9984000396,148.1945815036294,6.941514006790383,6.94162590710295,0.017859179647948562,0.03500399210997918,0.5042702798804022
2.9857199858000003,140.5154353107628,8.267082825073667,8.410673055216353,0.00854869234803615,0.016755437002150854,0.20267653483925935
1.9516799928,131.14862428441174,9.898690748153486,9.910706058781217,0.01730433974840334,0.03391650590687055,0.34263628160317444
0.9936999896,120.83470979262418,11.677393974157082,11.300402425733257,0.030653361696644305,0.06008058892542284,0.5145033991178642
