p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc_k2/(K/MPa),jt_mc_rel_unc_perc,jt_mc_unc_cmp_k2_perc
3.980679932,155.45144025221546,4.743000784606216,4.708384679485273,0.05214174704504271,0.10428349409008542,2.1986817802886676,2.1837278737749592
2.0140200044,144.9809435394538,5.930549565347445,5.939738363946183,0.02315355198714534,0.04630710397429068,0.7808231507728365,0.8479949021695642
1.0005999757999997,138.63947307019663,6.587283109666732,6.574255022678296,0.0565456531112918,0.1130913062225836,1.716812596935813,1.6493696459179745
