p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc/(K/MPa),jt_mc_rel_unc_perc,jt_mc_cmp_rel_unc_perc
6.974440002600001,79.66063448863764,0.8010557896760119,0.7887468256463037,0.012949806008330983,0.025381619776328725,3.1685208575290815,0.28616666493261844
6.0369199369999995,78.86750190279301,0.8919780812772224,0.890796633706736,0.008500832105377446,0.016661630926539793,1.8679417438915114,0.2736920698350659
3.965699997,76.79545936195733,1.1128429068931114,1.1162505787299475,0.004082002687182127,0.008000725266876969,0.7189447151362792,0.25407475364537924
1.9922599796,74.37769889202691,1.3389015047097141,1.3310611010685356,0.012748238527189508,0.024986547513291435,1.86619758252559,0.24822476191462003
