p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc/(K/MPa),jt_mc_rel_unc_perc
11.02582016,158.43930930800602,1.7316820326477051,2.1231284646424418,0.03226251072820366,0.06323452102727917,3.651624249435384
10.013260194,156.52851959134597,2.0539057195331663,2.100253661156721,0.0163096847968466,0.03196698220181934,1.556399687571109
8.9827000428,154.20861838563846,2.4644960365415707,2.3489347220680337,0.007284261973597808,0.014277153468251702,0.57931330611052
7.1158398436,148.6882423617148,3.5371415434423974,3.498079317885919,0.009824992869087277,0.01925698602341106,0.5444222626349831
6.083840026599999,144.6058440437109,4.419643573794524,4.519736407783937,0.00892878574344784,0.017500420057157764,0.3959690360761971
5.0009600068,139.1632503404632,5.707968986271922,5.8875703567875,0.00742533077079174,0.01455364831075181,0.25497069703347
3.9937800596,132.60160272164532,7.429131505092611,7.431683173907429,0.014685455739310032,0.02878349324904766,0.3874408903559831
3.0037199786000004,124.08684531882177,9.926949588938264,9.204956909828878,0.02920956909928564,0.057250755434599856,0.5767205214620528
