p/MPa,T_eos/K,jt_eos/(K/MPa),jt_mc_mean/(K/MPa),jt_mc_std/(K/MPa),jt_mc_unc/(K/MPa),jt_mc_rel_unc_perc,jt_mc_cmp_rel_unc_perc
3.9538600158,63.160296631496024,1.9414603710445995,1.9174594513162853,0.01334669861822207,0.026159529291715257,1.3474150532179117,0.19504059782201108
3.106120033,61.41730246794442,2.1736387077370845,2.1731952367258747,0.00800860535772253,0.01569686650113616,0.7221469899879422,0.19787626211228457
2.0420999908,58.93976438716112,2.486555072568212,2.4941757339354402,0.0037115059407428707,0.007274551643856026,0.2925554203125927,0.19368059799339096
1.0320800208,56.27186120925427,2.798493389817718,2.7988661526345706,0.007839113624803665,0.015364662704615183,0.5490333749052012,0.20184709271696039
0.1466600012,53.66760273757945,3.0879466253360257,3.0659687887304816,0.013406807374735558,0.026277342454481694,0.8509649175565732,0.20003400897902948
