p/MPa,p_UNC/MPa,T/K,T_UNC/K,JT_meas/(K/MPa),JT_UNC/(K/MPa),JT_eos/(K/MPa),mean_unc_perc,rel_abs_err_perc,used
11.010379946,0.0026851999999999996,177.88157959999998,0.00636023393322366,2.425519345252437,0.007947090757287879,2.6834671295674957,0.09427710346532533,9.612481609067938,False
9.021259918599998,0.0026851999999999996,171.71030578,0.006360226035764683,3.630053917535969,0.00317447304238233,3.5077226756894406,0.09427710346532533,3.4874832806582816,True
8.0452801514,0.0026851999999999996,168.0428528,0.006360218283697941,4.2210697211314265,0.002697640713277606,4.058113212648728,0.09427710346532533,4.015573246571337,True
7.020760040399999,0.0026851999999999996,163.5252716,0.0063602563406728405,4.841479689710511,0.0045607046858357125,4.774511298943888,0.09427710346532533,1.4026229403088024,True
5.979639969199999,0.0026851999999999996,158.14687499999997,0.006360244607606459,5.47194195562912,0.007198290013550406,5.734030169378274,0.09427710346532533,4.57075051939553,True
5.014599991,0.0026851999999999996,152.136969,0.0063602328251281095,6.056333043831605,0.009803797981747516,6.850742322819652,0.09427710346532533,11.595959117333742,False
