p/MPa,p_UNC/MPa,T/K,T_UNC/K,x1,JT_meas/(K/MPa),JT_UNC/(K/MPa),JT_eos/(K/MPa),mean_unc_perc,rel_abs_err_perc,used
9.02223999,0.0026851999999999996,141.84234926,0.047271572940737784,,-0.4199098195499518,0.040217153511182095,-0.563931409036704,4.1850285968118275,25.538848728565572,False
8.023779907,0.0026851999999999996,142.2196564,0.04734291347291364,,-0.4460335515595858,0.027919281052951554,-0.5629202481632131,4.1850285968118275,20.764343969687364,True
5.9762599945999995,0.0026851999999999996,143.24359132,0.04753647413947412,,-0.4996049084787456,0.010544659155413274,-0.5611938985700485,4.1850285968118275,10.974636439960396,True
3.1785000232,0.0026851999999999996,144.71872254,0.04781521660256537,,-0.5728055631313912,0.03847527106834165,-0.5593356146567526,4.1850285968118275,2.4082050421381913,False
