PT102/MPa,PT102/MPa_STD,PT102/MPa_EXP_UNC,PT101/MPa,PT101/MPa_STD,PT101/MPa_EXP_UNC,TT009/K,TT009/K_STD,TT009/K_EXP_UNC,TT010/K,TT010/K_STD,TT010/K_EXP_UNC,TT008/K,TT008/K_STD,TT008/K_EXP_UNC,TT101/K,TT101/K_STD,TT101/K_EXP_UNC,RT101/ohm,RT101/ohm_STD,RT101/ohm_EXP_UNC,TT102/K,TT102/K_STD,TT102/K_EXP_UNC,RT102/ohm,RT102/ohm_STD,RT102/ohm_EXP_UNC,Q008/W,Q008/W_STD,Q008/W_EXP_UNC,x1,x1_STD,x1_EXP_UNC,x2,x2_STD,x2_EXP_UNC,impurity,impurity_STD,impurity_EXP_UNC,err(x),err(x)_STD,err(x)_EXP_UNC
5.908920059000001,8.361998635208593e-05,3.2779034650017684e-05,7.000219879000001,0.00013031233687786395,5.108243605612267e-05,163.2254639,0.0,0.0,206.38099366,0.0017604965927212458,0.0006901146643467284,161.31444398000002,0.0004855991731834199,0.0001903548758879006,160.00179136,0.00011653481453949796,4.5681647299483205e-05,277.57191164,0.0003653018861341275,0.00014319833936457798,155.52890626,0.00047088616777289655,0.00018458737776697544,133.67677612,0.00036183766664117515,0.00014184036532334065,357.3119812,0.0,0.0,0.9968611448000001,7.949668873643206e-06,3.1162701984681367e-06,0.0031388240000000006,7.969346271809245e-06,3.1239837385492244e-06,0.001566783,0.0,0.0,0.0001797144,1.04615008483486e-07,4.100908332552651e-08
5.002720032000001,8.36199863516613e-05,3.277903464985123e-05,7.00019989,0.0,0.0,163.2662659,0.0,0.0,192.20860598000002,0.005125936599491018,0.002009367147000479,161.34486692000002,0.0004736647464195974,0.00018567658059648218,160.00182493999998,0.0001624534794949059,6.368176396200312e-05,277.57182617999996,0.0004446866559770777,0.00017431716914301443,150.39427185999998,0.00031549390326699063,0.00012367361008066034,137.83128965999998,0.0002471288894482555,9.687452466371615e-05,354.9538574,0.0,0.0,0.9967655179999999,1.2412670766236366e-16,4.8657669403646546e-17,0.0032344399999999995,4.84869951806108e-19,1.9006902110799432e-19,0.001587414,0.0,0.0,0.00018003239999999997,9.256511221836077e-08,3.628552398959742e-08
4.011199951,0.000122407126171175,4.7983593459100606e-05,6.999960022000001,5.4742131009666025e-05,2.145891535578908e-05,163.2290955,0.0,0.0,177.44817504,0.01720922860075587,0.006746017611496301,161.35164794,0.0007751732148348811,0.0003038679002152734,160.00095216,0.00032788265888649635,0.00012853000228350657,277.57407838,0.0010439704100067796,0.0004092364007226575,143.79977112,0.00035086167787312374,0.0001375377777262645,143.55595397999997,0.00031084161079249884,0.00012184991143065955,352.947998,0.0,0.0,0.996896362,0.0,0.0,0.00310355,0.0,0.0,0.0014903276,1.2002318476027849e-05,4.7049088426029165e-06,0.0001798946,3.1304951685005094e-09,1.2271541060521996e-09
2.0182400129999998,8.948912696541513e-05,3.5079737770442734e-05,6.999900055,0.0,0.0,163.14604490000002,0.0004676377657929778,0.0001833140041908473,173.47936095999998,0.00036424774947773893,0.00014278511779527365,161.31731872,0.00026105508422278066,0.00010233359301533001,159.99879760000002,0.00016624441344076967,6.51678100687817e-05,277.58012084,0.000478933349214712,0.0001877418728921671,126.20703123999999,0.0004458719861098391,0.00017478181855505693,161.4014099,0.0005280579418992015,0.00020699871322448697,351.1732178,0.0,0.0,0.997017517,0.0,0.0,0.00298249,0.0,0.0,0.0014374929999999998,5.7456096282291574e-06,2.2522789742658296e-06,0.00017987359999999998,4.436552715791924e-08,1.739128664590434e-08
