p/MPa,T/K,p_UNC/MPa,T_UNC/K,JT_meas/(K/MPa),JT_eos/(K/MPa),JT_UNC/(K/MPa),mean_rel_abs_err_perc
6.9509002686,139.5306305,0.0026851999999999996,0.0063602234975361155,1.6920155657717653,1.4025545367838224,0.006221153041677048,12.107430430263149
5.979259949000001,137.69626466,0.0026851999999999996,0.006360235688045242,1.8556636823902206,1.5687792403723835,0.004369021267226931,12.107430430263149
5.0088400268,135.85820616,0.0026851999999999996,0.006360228040219954,2.0191062540842766,1.7491567574940174,0.002674861676109351,12.107430430263149
4.0071800232,133.81797486000002,0.0026851999999999996,0.006360228530645782,2.187810423492002,1.9519852373295,0.0016918008457147402,12.107430430263149
2.0182799912,129.15310361999997,0.0026851999999999996,0.006360221380588528,2.52279008398322,2.4046851005063608,0.00430142081939793,12.107430430263149
1.0034600258,126.38568418,0.0026851999999999996,0.006360212493282086,2.693710714482461,2.659313451110827,0.006234257349986571,12.107430430263149
