p/MPa,T/K,p_UNC/MPa,T_UNC/K,JT_meas/(K/MPa),JT_eos/(K/MPa),JT_UNC/(K/MPa),mean_rel_abs_err_perc
3.980679932,156.9342804,0.0026851999999999996,0.006360237367509626,4.791100044222347,4.6697375560791565,0.03039762095309505,1.29522695295728
2.0140200044,146.45062865999998,0.0026851999999999996,0.00636022972197987,5.870277241065381,5.827618724737629,0.014735295542196648,1.29522695295728
1.0005999757999997,140.21979064,0.0026851999999999996,0.00636023109610802,6.4263773427356154,6.462227217962703,0.035289403712148615,1.29522695295728
