p/MPa,T/K,p_UNC/MPa,T_UNC/K,JT_meas/(K/MPa),JT_eos/(K/MPa),JT_UNC/(K/MPa),mean_rel_abs_err_perc
3.9538600158,65.034985354,0.0026851999999999996,0.006360220908767325,2.0318710856543785,1.8617439833065998,0.012190402298970997,4.580711922418553
3.106120033,63.124282834000006,0.0066846221825565,0.006360207282873062,2.231556460709467,2.0854538073660507,0.00697558570557363,4.580711922418553
2.0420999908,60.68467865199999,0.004419771045848,0.006360208088195802,2.482186660421262,2.375807166123705,0.003375609218248748,4.580711922418553
1.0320800208,58.114813232,0.0027269264907851,0.006360215050382568,2.7200971289784133,2.6625321292559705,0.008175212884435764,4.580711922418553
0.1466600012,55.572457884,0.0026851999999999996,0.006360218363523495,2.9286580465738523,2.932178365302378,0.013718171341215784,4.580711922418553
