pressure_MPa,temperature_K,pressure_uncertainty_MPa,temperature_uncertainty_K,jt_measured_K_per_MPa,jt_theoretical_K_per_MPa,jt_uncertainty_K_per_MPa,relative_abs_error_percent
11.010379946,177.88157959999998,5.1220812984209366e-05,0.0001717268448563,2.430595957360582,2.6834671295674957,0.00035596489526211396,9.423300528658595
9.021259918599998,171.71030578,8.1364761280579e-05,0.0001317599453585,3.6603942491815307,3.5077226756894406,0.00015136249315079783,4.352441387404793
8.0452801514,168.0428528,7.547011890365693e-05,9.252883702748128e-05,4.2638059257123,4.058113212648728,9.25544211492225e-05,5.068678528298552
7.020760040399999,163.5252716,0.0002457876527812,0.0002851248748922,4.897228275841119,4.774511298943888,0.00013935720248877878,2.570252099400747
5.979639969199999,158.14687499999997,0.0001317759099679,0.0002257470039854,5.540913758620077,5.734030169378274,0.00024008219737731493,3.367900151441585
5.014599991,152.136969,6.194655278618634e-05,0.0001661190735689,6.137561774014386,6.850742322819652,0.0003428441932446922,10.410266730215204
