pressure_MPa,temperature_K,pressure_uncertainty_MPa,temperature_uncertainty_K,jt_measured_K_per_MPa,jt_theoretical_K_per_MPa,jt_uncertainty_K_per_MPa,relative_abs_error_percent
9.02223999,141.84234926,4.467029448162889e-05,0.0001101578610109,-0.3198733571096671,-0.563931409036704,0.0003048475152095594,43.277967500326305
8.023779907,142.2196564,3.277903465014253e-05,0.0001415847483364,-0.43001747312217165,-0.5629202481632131,8.232812376009104e-05,23.60952114881247
5.9762599945999995,143.24359132,0.0001375279235108,0.000111430402245,-0.5453957503856283,-0.5611938985700485,0.00014365680328994542,2.8150962126770764
3.1785000232,144.71872254,0.0004120837153702,0.000170732621163,-0.4628882740764875,-0.5593356146567526,0.00037851146558470956,17.243196759328818
