p/MPa,T/K,p_UNC/MPa,T_UNC/K,JT_meas/(K/MPa),JT_eos/(K/MPa),JT_UNC/(K/MPa),mean_rel_abs_err_perc
5.0047199252,67.10329742600001,0.0026851999999999996,0.006360209679864227,-0.024709211628652472,-0.38137710284087206,0.027494145757405945,83.83295937193762
3.9147000122,67.338626098,0.0026851999999999996,0.006360228692698015,-0.3256407912263084,-0.3602302741577797,0.009487581198411107,83.83295937193762
3.0833399960000003,67.58791656599999,0.0026851999999999996,0.006360209479355946,-0.2267029329388479,-0.3442126852603409,0.009338471565919897,83.83295937193762
2.0179999926,67.582014466,0.0026851999999999996,0.006360211082674,0.31557495458967777,-0.3217853156050969,0.02705120367584427,83.83295937193762
