p/MPa,T/K,p_UNC/MPa,T_UNC/K,JT_meas/(K/MPa),JT_eos/(K/MPa),JT_UNC/(K/MPa),mean_rel_abs_err_perc
4.0426399232,66.387306216,0.0026851999999999996,0.0063602140284079916,0.056527069036573396,-0.3580474307132184,0.02433718887300102,45.536515294073574
2.9981999968000004,66.486993408,0.0026851999999999996,0.006360217878129704,-0.21625363170635056,-0.3358934354874168,0.007966738163640227,45.536515294073574
2.0012799836,66.759576416,0.0026851999999999996,0.006360212020087356,-0.3022033882828266,-0.3158779131414828,0.0074769141112086416,45.536515294073574
1.0043599892,67.03292694199999,0.0026851999999999996,0.0063602097139618995,-0.2177934216160183,-0.2959593443330452,0.024815955440235543,45.536515294073574
