p/MPa,p_UNC/MPa,T/K,T_UNC/K,JT_meas/(K/MPa),JT_UNC/(K/MPa),JT_eos/(K/MPa),mean_unc_perc,rel_abs_err_perc
7.9989598082,0.0026851999999999996,65.483151246,0.006360236166347565,0.6365885114164587,0.006376178628695624,0.5943627336902476,0.5543126043307344,7.104378409467548
6.0733200072,0.0026851999999999996,64.09130554,0.006360215277341824,0.7874712923515459,0.0026736549563354584,0.8004891106085155,0.5543126043307344,1.6262330223422643
4.140739975,0.0076914787789927,62.50510787999999,0.006360216559129021,0.9388978724869014,0.0026890098794227525,1.0430459561459704,0.5543126043307344,9.984994721027794
2.1955199814,0.0047324431941133,60.453157806,0.006360211183098953,1.0913148520344178,0.006435577973727167,1.308241270433887,0.5543126043307344,16.581529974782413
