pressure_MPa,temperature_K,pressure_uncertainty_MPa,temperature_uncertainty_K,jt_measured_K_per_MPa,jt_theoretical_K_per_MPa,jt_uncertainty_analytical_K_per_MPa,jt_uncertainty_mc_K_per_MPa,jt_uncertainty_K_per_MPa,relative_error_percent
6.974440002600001,80.75515441600001,0.0001284419085611,9.046810291335696e-05,0.965967180496192,0.7838158136182988,8.691176787885034,0.0017921587698826243,8.691176787885034,23.2390523019732
6.0369199369999995,79.883389284,5.2124934751022955e-05,0.0001040635501079,0.9024673810893713,0.8734124504783813,7.814733516620908,0.0014451280844326633,7.814733516620908,3.326599087873791
3.965699997,78.011650086,0.0049853307116415,0.0001428306038524,0.9474168217438842,1.0830291355690154,22.481330621517056,0.0014403074625240749,22.481330621517056,-12.52157577033987
1.9922599796,75.90368805,6.693251838238345e-05,9.20696419450532e-05,1.2275028312012077,1.2924348508010006,8.692698860029758,0.0076375971106473674,8.692698860029758,-5.024007172164273
