mf/g_per_s,p2/MPa,T2/K
0.0005,7.9993239126278075,99.99952080226258
0.001,7.99864789631234,99.9892072835811
0.0015,7.997971655256014,99.99627573409981
0.002,7.9972954454324725,99.99640749570476
0.0025,7.996619199282916,99.9961462456525
0.003,7.99594291388666,99.9957739975709
0.0035,7.995266588571032,99.99535499909034
0.004,7.994590223092507,99.99491191439749
0.0045000000000000005,7.993913817337972,99.99445478159276
0.005000000000000001,7.993237371244903,99.99398873022679
0.0055,7.9925608847739165,99.99351665478336
0.006,7.991884357897284,99.99304031242185
0.006500000000000001,7.991207790593801,99.99256083162659
0.007000000000000001,7.990531182846139,99.9920789702799
0.0075,7.989854534639247,99.99159525625473
0.008,7.989177845959676,99.99111006850305
0.0085,7.988501116794961,99.9906236861338
0.009000000000000001,7.987824347133353,99.99013631924183
0.009500000000000001,7.987147536963649,99.9896481290055
0.01,7.945568804883089,99.95625245826041
0.0105,7.9401275412519965,99.95209341752427
0.011000000000000001,7.93442497875399,99.94774008039867
0.0115,7.928460614538912,99.9431917805177
0.012,7.922233920163426,99.93844781130319
0.0125,7.915744341449728,99.93350742690757
0.013000000000000001,7.90899129830433,99.92836984286708
0.013500000000000002,7.901974184503271,99.92303423645953
0.014,7.894692367447671,99.91749974686937
0.0145,7.887145187893057,99.91176547519834
0.015000000000000001,7.879331959653827,99.90583048435859
0.0155,7.871251969510323,99.89969379901866
0.016,7.862904475950738,99.8933544046316
0.0165,7.854288710217032,99.88681124813849
0.017,7.845403874963926,99.88006323682526
0.0175,7.836249144102316,99.87310923803066
0.018000000000000002,7.826823662376618,99.86594807861319
0.018500000000000003,7.817126544921607,99.85857854442591
0.019,7.807156876798154,99.85099937965656
0.0195,7.7969137125080525,99.84320928622263
0.02,7.786396075487152,99.83520692305953
0.0205,7.775602957576325,99.82699090541522
0.021,7.764533318470056,99.81855980407427
0.021500000000000002,7.75318608514141,99.80991214455989
0.022000000000000002,7.741560151243288,99.80104640630982
0.0225,7.729654376484878,99.79196102177912
0.023,7.717467585982519,99.78265437554225
0.0235,7.7049985695843874,99.77312480332347
0.024,7.6922460811675,99.76337059102885
0.0245,7.679208837906804,99.75338997366944
0.025,7.665885519474059,99.7431819518594
0.025500000000000002,7.652274767188179,99.7327442391675
0.026000000000000002,7.638375183413794,99.7220745011001
0.026500000000000003,7.624185330614199,99.71117072680067
0.027,7.609703730389368,99.70003093288513
0.0275,7.594928862662748,99.6886529649572
0.028,7.57985916456579,99.67703472408016
0.0285,7.5644930296332795,99.66517393359656
0.029,7.54882880647564,99.65306840395073
0.029500000000000002,7.5328647981085775,99.64071570057195
0.030000000000000002,7.516599260318671,99.62811350740785
0.0305,7.500030401011225,99.61525928637728
0.031,7.483156378580544,99.60215052442685
0.0315,7.465975300936943,99.58878457347139
0.032,7.448485223814531,99.57515881163084
0.0325,7.430684149960138,99.56127040994964
0.033,7.412570027012142,99.54711659720095
0.0335,7.394140746646842,99.53269442206032
0.034,7.375394142655312,99.51800088577886
0.0345,7.356327989413038,99.50303290624491
0.035,7.336940000190617,99.4877873155739
0.035500000000000004,7.31722782523428,99.47226089461914
0.036000000000000004,7.297189050381371,99.4564502602396
0.036500000000000005,7.276821194713307,99.44035197166525
0.037,7.256121708498819,99.42396253010712
0.0375,7.235087971662321,99.40727826124393
0.038,7.213717290852922,99.39029546510486
0.0385,7.192006897968327,99.37301025786678
0.039,7.169953947169984,99.3554186848898
0.0395,7.147555512328634,99.3375167196374
0.04,7.124808584901505,99.31930017951701
0.0405,7.101710071284175,99.30076471953767
0.041,7.078256789120105,99.28190595304383
0.0415,7.054445465133169,99.26271932363588
0.042,7.030272732072965,99.24320041595243
0.0425,7.005735124640405,99.22334471972256
0.043000000000000003,6.980829075937895,99.20314667358902
0.043500000000000004,6.9555509159170725,99.18260113771521
0.044000000000000004,6.929896865158767,99.16170281439169
0.0445,6.9038630325758295,99.1404462953167
0.045,6.877445409417972,99.11882604030755
0.0455,6.850639867710386,99.09683622508996
0.046,6.823442153427595,99.07447083050552
0.0465,6.79584788089745,99.05172389274846
0.047,6.767852531215838,99.02858899523635
0.0475,6.739451443498608,99.00505958913166
0.048,6.710639810367202,98.98112905751002
0.0485,6.681412673557783,98.95679029180808
0.049,6.651764913665449,98.93203629655571
0.0495,6.62169124902426,98.90685952807519
0.05,6.591186223512775,98.88125242565944
0.0505,6.560244202195112,98.85520708532789
0.051000000000000004,6.528859362966318,98.82871529657479
0.051500000000000004,6.497025688627075,98.80176855724368
0.052000000000000005,6.4647369557161865,98.77435822029106
0.052500000000000005,6.431986727132202,98.74647547645122
0.053,6.398768344651024,98.71811213282957
0.0535,6.365074913059402,98.68925699297068
0.054,6.330899294561004,98.65990006120977
0.0545,6.296234090849149,98.63003108282103
0.055,6.261071637516158,98.59963906302364
0.0555,6.225403986697024,98.56871297621183
0.056,6.189222892444848,98.5372410683979
0.0565,6.152519795605717,98.5052113351394
0.057,6.115285810432996,98.47261129947641
0.0575,6.077511704089754,98.43942783204757
0.058,6.039187878366002,98.40564751745113
0.0585,6.000304353081097,98.37125616585435
0.059000000000000004,5.960850736807418,98.33623924609597
0.059500000000000004,5.920816214723419,98.30058141427125
0.060000000000000005,5.880189517828005,98.2642666572632
0.0605,5.838958892966095,98.22727926363403
0.061,5.79711208189802,98.18960171917351
0.0615,5.754636286811569,98.15121515361398
0.062,5.711518134845278,98.1121009861324
0.0625,5.667743647790445,98.07223918437039
0.063,5.6232981946193945,98.0316093253477
0.0635,5.578166460849082,97.99018953436055
0.064,5.532332391945358,97.9479571426282
0.0645,5.485779146489821,97.90488842343424
0.065,5.438489046069475,97.86095824115873
0.0655,5.390443509932495,97.81614030863585
0.066,5.341622996916389,97.77040687749769
