mf/g_per_s,p2/MPa,T2/K
0.0005,4.998482881694873,100.00205840311276
0.001,4.996965467711839,99.99728807073839
0.0015,4.995447557578131,99.99771520717078
0.002,4.993929250904786,99.99750007416104
0.0025,4.992410537603099,99.99717813292146
0.003,4.990891416048143,99.99681895514317
0.0035,4.989371885517819,99.99644239456487
0.004,4.98785194550818,99.99605626736776
0.0045000000000000005,4.98633159558946,99.99566427441914
0.005000000000000001,4.984810835362729,99.99526839463879
0.0055,4.983289664443485,99.99486978209144
0.006,4.98176808245459,99.99446915517618
0.006500000000000001,4.980246089022895,99.9940669844503
0.007000000000000001,4.978723683777383,99.99366359100313
0.0075,4.977200866348267,99.99325920141217
0.008,4.975677636366367,99.99285398013009
0.0085,4.974153993462635,99.99244804938056
0.009000000000000001,4.972629937268108,99.99204150189982
0.009500000000000001,4.88233429979802,99.96571677698412
0.01,4.86982004144601,99.96218876607986
0.0105,4.856649510032967,99.9584749835086
0.011000000000000001,4.842817605728154,99.95457305364366
0.0115,4.82831891052684,99.95048045092695
0.012,4.813147676697933,99.94619449503439
0.0125,4.7972978142114,99.9417123454375
0.013000000000000001,4.780762877091319,99.93703099533901
0.013500000000000002,4.763536048628315,99.93214726502221
0.014,4.745610125374119,99.92705779455547
0.0145,4.726977500334614,99.92175903600784
0.015000000000000001,4.707630142174352,99.91624724422316
0.0155,4.687559578144735,99.91051846870879
0.016,4.666756870011626,99.90456854195963
0.0165,4.645212590908713,99.89839306937655
0.017,4.622916799673149,99.89198741726665
0.0175,4.599859013038224,99.88534669985867
0.018000000000000002,4.576028175479646,99.87846576524109
0.018500000000000003,4.551412626487324,99.87133918017089
0.019,4.526000065006188,99.86396121348429
0.0195,4.499777510758281,99.85632581815685
0.02,4.472731262121249,99.8484266116657
0.0205,4.444846850196587,99.84025685461027
0.021,4.416108988653001,99.83180942739833
0.021500000000000002,4.386501518874795,99.82307680467689
0.022000000000000002,4.356007349880805,99.81405102740288
0.0225,4.324608392404905,99.80472367216773
0.023,4.292285486443115,99.79508581744943
0.0235,4.259018321469783,99.78512800652369
0.024,4.2247853484087035,99.77484020647204
0.0245,4.189563682304294,99.76421176290134
0.025,4.153328994473917,99.75323134977482
0.025500000000000002,4.116055392630102,99.74188765202325
0.026000000000000002,4.077715287421584,99.73016739387838
0.026500000000000003,4.038279244063543,99.71805654927034
0.027,3.9977158154486117,99.7055405010455
0.0275,3.955991355214455,99.69260356200199
0.028,3.913069807028526,99.67922899624033
0.0285,3.8689124670585766,99.66539876407572
0.029,3.8234777142597727,99.65109351808043
0.029500000000000002,3.776720704166709,99.63629236080763
0.030000000000000002,3.728593018792118,99.62097275687536
0.0305,3.6790422654644925,99.60511034847464
0.031,3.628011615298235,99.58867868802055
0.0315,3.5754392690743635,99.57164901513818
0.032,3.5212578367689216,99.55398993960775
0.0325,3.4653936116334214,99.53566721568205
0.033,3.4077657195172257,99.51664314904703
0.0335,3.3482851100129594,99.49687635422562
0.034,3.2868533595936493,99.47632099620641
0.0345,3.2233612349558816,99.45492620568348
0.035,3.157686957807218,99.43263536282767
0.035500000000000004,3.0896940946561977,99.40938496408994
0.036000000000000004,3.0192289621146897,99.38510340811472
0.036500000000000005,2.9461174033092012,99.35970968097243
0.037,2.870160747802034,99.33311125247417
0.0375,2.7911306725646514,99.30520183707853
0.038,2.708762587264245,99.2758581304368
0.0385,2.6227469774980485,99.24493618559656
0.039,2.53271788824437,99.21226644788733
0.0395,2.4382372884811945,99.17764372394792
0.04,2.3387733610407553,99.140820182108
0.0405,2.2336695585486557,99.10148957677636
0.041,2.1220990801974065,99.05926633980722
0.0415,2.002995252931305,99.01365273763466
0.042,1.8749408686086895,98.9639871582556
0.0425,1.735981005233221,98.9093564356593
0.043000000000000003,1.5832822559830095,98.8484362803282
0.043500000000000004,1.4124522717823256,98.77917250623135
0.044000000000000004,1.2159819392396458,98.69805303268213
0.0445,0.9787929296054921,98.59801402058072
0.045,0.6593208945358667,98.45956057688093
0.0455,0.06942743365997808,98.1924020958594
