mf/g_per_s,p2/MPa,T2/K
0.0005,12.999627548754555,64.99932311521958
0.001,12.99925508936655,64.99973599716262
0.0015,12.998882626948058,64.99968749071307
0.002,12.998510160030714,64.99962299136317
0.0025,12.998137688575703,64.9995541738178
0.003,12.997765212574285,64.9994835698965
0.0035,12.997392732023261,64.99941205329466
0.004,12.997020246920982,64.99934000601542
0.0045000000000000005,12.99664775726643,64.9992676215952
0.005000000000000001,12.996275263058891,64.99919500857423
0.0055,12.995902764297826,64.99912223253558
0.006,12.995530260982642,64.99904933544492
0.006500000000000001,12.99515775311295,64.99897634540544
0.007000000000000001,12.99478524068834,64.99890328194249
0.0075,12.994412723708361,64.99883015904717
0.008,12.994040202172572,64.9987569870031
0.0085,12.993667676080607,64.99868377354218
0.009000000000000001,12.972812419369046,64.99435011841881
0.009500000000000001,12.96979139755187,64.99373712198343
0.01,12.966611190970148,64.99309205945043
0.0105,12.963271713491636,64.99241483938174
0.011000000000000001,12.959772873937984,64.99170536536562
0.0115,12.95611457616331,64.99096353602599
0.012,12.952296719109265,64.9901892450593
0.0125,12.948319196844272,64.98938238124047
0.013000000000000001,12.944181898588678,64.98854282841542
0.013500000000000002,12.9398847087312,64.9876704655011
0.014,12.935427506941743,64.98676516649685
0.0145,12.930810167741722,64.98582680037522
0.015000000000000001,12.92603256116361,64.98485523119551
0.0155,12.921094552289873,64.98385031799849
0.016,12.915996001358122,64.98281191479232
0.0165,12.910736763747007,64.98173987053819
0.017,12.905316689959262,64.98063402911029
0.0175,12.899735625602544,64.97949422926598
0.018000000000000002,12.893993411368395,64.97832030461164
0.018500000000000003,12.888089883008872,64.97711208357684
0.019,12.882024871312101,64.97586938936895
0.0195,12.8757982020757,64.97459203992169
0.02,12.869409696078952,64.97327984789392
0.0205,12.862859169053658,64.97193262059251
0.021,12.856146431653105,64.97055015993645
0.021500000000000002,12.849271289420571,64.96913226241342
0.022000000000000002,12.842233542755633,64.96767871904858
0.0225,12.835032986879941,64.96618931533145
0.023,12.827669411801102,64.96466383119268
0.0235,12.820142602276,64.96310204092806
0.024,12.812452337772218,64.96150371316773
0.0245,12.80459839242869,64.95986861080738
0.025,12.796580535015114,64.95819649096795
0.025500000000000002,12.788398528889749,64.95648710492009
0.026000000000000002,12.780052131956227,64.95474019803667
0.026500000000000003,12.771541096619316,64.95295550973509
0.027,12.762865169739106,64.95113277340714
0.0275,12.75402409258395,64.94927171635761
0.028,12.745017600782235,64.94737205974566
0.0285,12.73584542427288,64.94543351850659
0.029,12.726507287254309,64.9434558012922
0.029500000000000002,12.717002908132141,64.94143861039241
0.030000000000000002,12.707331999465792,64.93938164166796
0.0305,12.697494267913353,64.93728458447539
0.031,12.687489414174964,64.93514712158468
0.0315,12.677317132935487,64.9329689291091
0.032,12.66697711280443,64.9307496764194
0.0325,12.656469036255926,64.92848902606137
0.033,12.645792579565875,64.9261866336716
0.0335,12.634947412748321,64.92384214788896
0.034,12.623933199489919,64.92145521027254
0.0345,12.612749597082981,64.91902545519815
0.035,12.601396256356699,64.91655250977522
