mf/g_per_s,p2/MPa,T2/K
0.0005,9.999569904090281,64.99825677237456
0.001,9.999139785366093,64.99942557106718
0.0015,9.998709662517095,64.9993252421815
0.002,9.998279530033123,64.99918816953638
0.0025,9.997849387792618,64.99904129666588
0.003,9.99741923576866,64.99889039091684
0.0035,9.996989073951323,64.99873743118131
0.004,9.996558902335648,64.99858327981975
0.0045000000000000005,9.996128720918504,64.99842837277211
0.005000000000000001,9.99569852969776,64.99827295413527
0.0055,9.995268328671624,64.9981171712325
0.006,9.99483811783855,64.99796111824293
0.006500000000000001,9.994407897197133,64.99780485818835
0.007000000000000001,9.993977666746105,64.99764843482646
0.0075,9.993547426484175,64.99749187949391
0.008,9.993117176410118,64.99733521521952
0.0085,9.969743983581774,64.9882977416419
0.009000000000000001,9.966175122119783,64.98695393273873
0.009500000000000001,9.962406935513,64.9855359149118
0.01,9.958439243685648,64.98404346798455
0.0105,9.954271855887363,64.98247635885305
0.011000000000000001,9.949904570765325,64.98083434157068
0.0115,9.945337176402182,64.97911715738722
0.012,9.94056945032883,64.97732453476173
0.0125,9.935601159516965,64.97545618933317
0.013000000000000001,9.930432060468037,64.9735118239323
0.013500000000000002,9.925061898720294,64.97149112832844
0.014,9.919490409506732,64.96939377943548
0.0145,9.913717317217749,64.96721944103395
0.015000000000000001,9.907742335462933,64.96496776373006
0.0155,9.901565167001399,64.9626383848325
0.016,9.895185503666223,64.96023092826073
0.0165,9.888603026282595,64.95774500440905
0.017,9.881817404581449,64.95518021000294
0.0175,9.874828297107085,64.95253612798338
0.018000000000000002,9.867635351120564,64.94981232735971
0.018500000000000003,9.860238202497808,64.94700836305823
0.019,9.852636475623381,64.94412377576153
0.0195,9.844829783279243,64.94115809173934
0.02,9.836817726529318,64.93811082269265
0.0205,9.828599894599018,64.93498146556462
0.021,9.820175864750375,64.93176950236172
0.021500000000000002,9.811545202152336,64.92847439996504
0.022000000000000002,9.802707459746584,64.92509560993078
0.0225,9.793662178108109,64.92163256828546
0.023,9.784408885301355,64.9180846953142
0.0235,9.774947096731227,64.9144513953453
0.024,9.765276314988988,64.91073205652489
0.0245,9.755396029691989,64.90692605057274
0.025,9.745305717320996,64.90303273255795
0.025500000000000002,9.735004841051722,64.89905144063579
0.026000000000000002,9.72449285057619,64.89498149579478
0.026500000000000003,9.71376918192284,64.89082220159419
0.027,9.702833257270155,64.88657284388181
0.0275,9.691684484754079,64.88223269052027
0.028,9.680322258269033,64.87780099108666
0.0285,9.668745957263221,64.87327697657567
0.029,9.656954946527557,64.86865985908801
0.029500000000000002,9.64494857597689,64.86394883150686
0.030000000000000002,9.63272618042667,64.85914306716927
0.0305,9.620287079359956,64.85424171952387
0.031,9.607630576689997,64.84924392177886
0.0315,9.59475596051309,64.84414878653975
0.032,9.581662502855597,64.8389554054334
0.0325,9.568349459412442,64.8336628487202
0.033,9.554816069277207,64.82827016490036
0.0335,9.541061554664909,64.82277638030172
0.034,9.52708512062539,64.81718049865172
0.0345,9.512885954748477,64.81148150064446
0.035,9.498463226859775,64.80567834348916
0.035500000000000004,9.483816088707089,64.79976996044732
0.036000000000000004,9.468943673637456,64.79375526034666
0.036500000000000005,9.453845096263919,64.78763312709857
0.037,9.43851945212213,64.78140241917141
0.0375,9.422965817316106,64.77506196908425
0.038,9.407183248153544,64.76861058284761
0.0385,9.391170780769183,64.76204703940927
0.039,9.374927430736273,64.75537009007466
0.0395,9.358452192664439,64.74857855404473
0.04,9.341744039704372,64.74167136980842
0.0405,9.32480192325005,64.73464685906863
0.041,9.30762477248262,64.7275036712097
0.0415,9.290211493930908,64.72024037900216
0.042,9.272560970928433,64.71285556931187
0.0425,9.25467206314518,64.70534779748712
0.043000000000000003,9.236543606197031,64.69771553847043
0.043500000000000004,9.218174410920367,64.68995729691966
0.044000000000000004,9.19956326306286,64.68207149515905
0.0445,9.180708922551627,64.67405655259448
0.045,9.16161012317123,64.66591080282447
0.0455,9.142265571598614,64.65763260870985
0.046,9.122673947116828,64.64922026228297
0.0465,9.102833901057855,64.64067198200526
0.047,9.082744055690466,64.6319860149613
0.0475,9.06240300399199,64.6231605334102
0.048,9.041809308913606,64.61419364979466
0.0485,9.020961502233673,64.60508346882298
0.049,8.999858084706307,64.59582801549385
0.0495,8.978497524552079,64.58642528714773
0.05,8.956878256725373,64.57687325322942
0.0505,8.9349986821663,64.56716981736356
0.051000000000000004,8.912857167319556,64.55731281528546
0.051500000000000004,8.89045204267167,64.54730006996576
0.052000000000000005,8.867781602463241,64.53712931480739
0.052500000000000005,8.844844103092852,64.52679826837674
0.053,8.821637762640854,64.51630457572136
0.0535,8.798160759912586,64.50564580596924
0.054,8.774411232783555,64.4948195099043
0.0545,8.7503872777044,64.48382315951932
0.055,8.726086948632837,64.47265414541053
0.0555,8.701508255156194,64.4613098358161
0.056,8.676649161970888,64.44978751433914
0.0565,8.651507587686547,64.43808437714462
0.057,8.6260814024049,64.4261976145197
0.0575,8.600368428333026,64.41412426249273
0.058,8.574366436706995,64.40186132592153
0.0585,8.548073146194907,64.38940577806757
0.059000000000000004,8.521486223345315,64.37675442911988
0.059500000000000004,8.494603278728327,64.36390407425868
0.060000000000000005,8.467421866600903,64.35085140510473
0.0605,8.439939483270516,64.33759300621556
0.061,8.412153564153495,64.32412541913932
0.0615,8.384061482623872,64.31044509593217
0.062,8.355660549867075,64.29654830457999
0.0625,8.326948008564141,64.2824313532585
0.063,8.297921035101197,64.26809035981974
0.0635,8.268576735731564,64.25352133869175
0.064,8.238912143167052,64.23872071091354
0.0645,8.208924215593276,64.22368395717703
0.065,8.178609834036658,64.20840667465043
0.0655,8.14796579966003,64.1928844213805
0.066,8.116988830875574,64.1771126988563
0.0665,8.085675561263876,64.16108682578282
0.067,8.054022534894738,64.14480200554601
0.0675,8.022026204653525,64.12825334875372
0.068,7.989682928903222,64.11143575882214
0.0685,7.956988967322419,64.09434409571469
0.069,7.92394047877054,64.07697289804032
0.0695,7.89053351545392,64.05931675368679
0.07,7.8567640220410935,64.0413698903015
0.07050000000000001,7.822627826718018,64.0231265479286
0.07100000000000001,7.788120643230682,64.00458065385178
0.07150000000000001,7.7532380610013085,63.9857259950923
0.07200000000000001,7.717975542532856,63.96655621468056
0.07250000000000001,7.682328418572473,63.94706472354002
