mf/g_per_s,p2/MPa,T2/K
0.0005,12.99931148323412,99.99998070341364
0.001,12.998622941377839,99.99988560174396
0.0015,12.99793437279221,99.99989587776263
0.002,12.997245778478298,99.99988391690968
0.0025,12.996557158308264,99.99986784920172
0.003,12.995868512260579,99.99985030068414
0.0035,12.995179840325955,99.99983204725675
0.004,12.994491142498566,99.99981340004217
0.0045,12.99380241877356,99.99979450805964
0.005,12.99311366914672,99.99977545163938
0.0055,12.992424893613945,99.99975627790602
0.006,12.991736092171152,99.99973701633085
0.0065,12.99104726481448,99.9997176862906
0.007,12.990358411540097,99.9996983010429
0.0075,12.989669532344193,99.9996788699726
0.008,12.988980627222798,99.99965939990477
0.0085,12.988291696172181,99.99963989592305
0.009,12.98760273918859,99.99962036189045
0.0095,12.986913756268137,99.99960080079383
0.01,12.986224747407109,99.99958121498095
0.0105,12.94153445193478,99.99819365082301
0.011,12.935980410414759,99.99802339420992
0.0115,12.930173297619588,99.99784475350415
0.012,12.924112820079849,99.99765760920533
0.0125,12.917798670166828,99.99746183628967
0.013,12.911230526106772,99.99725730419014
0.0135,12.904408051969632,99.9970438767582
0.014,12.89733089763771,99.99682141222719
0.0145,12.889998698756857,99.9965897631729
0.015,12.882411076673655,99.99634877646774
0.0155,12.874567638359895,99.99609829323435
0.016,12.866467976572746,99.99583814880062
0.0165,12.858111668755415,99.99556817261637
0.017,12.849498278469534,99.9952881882405
0.0175,12.840627354235261,99.9949980132547
0.018,12.831498429679352,99.99469745920392
0.0185,12.822111023407535,99.99438633153298
0.019,12.812464638870496,99.99406442952095
0.0195,12.802558764222733,99.99373154620932
0.02,12.79239287217503,99.99338746832898
0.0205,12.781966419840495,99.99303197622882
0.021,12.771278848573866,99.99266484378155
0.0215,12.760329583804934,99.9922858383247
0.022,12.74911803486506,99.99189472056061
0.0225,12.737643594807334,99.99149124448098
0.023,12.725905640220189,99.99107515725878
0.0235,12.713903531035033,99.9906461991808
0.024,12.701636610330343,99.99020410352523
0.0245,12.689104204111674,99.98974859648018
0.025,12.676305621112345,99.98927939703508
0.0255,12.663240152568541,99.98879621687627
0.026,12.649907071991207,99.98829876027648
0.0265,12.63630563493151,99.9877867239803
0.027,12.622435078737546,99.98725979709144
0.0275,12.608294622304882,99.98671766095116
0.028,12.593883465817923,99.98615998901754
0.0285,12.579200790483561,99.98558644672836
0.029,12.564245758256849,99.98499669138494
0.0295,12.549017511557357,99.98439037200161
0.03,12.533515172978047,99.98376712917012
0.0305,12.517737844983555,99.98312659492365
0.031,12.501684609600611,99.98246839257969
0.0315,12.485354528097734,99.98179213658206
0.032,12.468746640656617,99.98109743235939
0.0325,12.451859966031709,99.9803838761434
0.033,12.434693501201298,99.97965105481533
0.0335,12.417246221004714,99.97889854572719
0.034,12.399517077772906,99.97812591652446
