mf/g_per_s,p2/MPa,T2/K
0.0005,11.999498927558358,99.99975231972724
0.001,11.998997866693587,99.99638786770724
0.0015,11.998496758350717,99.99822172677918
0.002,11.997995649987848,99.9982218550639
0.0025,11.99749453066396,99.99806627193664
0.003,11.99699339966599,99.99786414944755
0.0035,11.996492256820186,99.99764192749909
0.004,11.99599110206269,99.99740920083805
0.0045000000000000005,11.995489935363974,99.99717029115988
0.005000000000000001,11.99498875670814,99.99692743195773
0.0055,11.994487566085523,99.99668189385618
0.006,11.993986363489817,99.99643445297365
0.006500000000000001,11.993485148916305,99.99618561017948
0.007000000000000001,11.992983922361466,99.99593570316796
0.0075,11.992482683822491,99.9956849679051
0.008,11.99198143329683,99.99543357424521
0.0085,11.991480170782392,99.99518164758219
0.009000000000000001,11.990978896277184,99.99492928249244
0.009500000000000001,11.990477609779388,99.99467655165786
0.01,11.989976311287267,99.99442351185105
0.0105,11.98947500079931,99.99417020807186
0.011000000000000001,11.955246129862806,99.97523929537587
0.0115,11.951193388955133,99.97308978069297
0.012,11.946964492590686,99.97084904982967
0.0125,11.942559286021508,99.96851690573094
0.013000000000000001,11.93797760728979,99.96609314082758
0.013500000000000002,11.93321928725668,99.96357753732488
0.014,11.928284149616438,99.96096986738385
0.0145,11.923172010899767,99.9582698932561
0.015000000000000001,11.91788268046747,99.95547736742422
0.0155,11.912415960496528,99.95259203260036
0.016,11.906771645960044,99.94961362181377
0.0165,11.900949524601307,99.9465418584039
0.017,11.89494937707953,99.94337645611085
0.0175,11.888770976215005,99.94011711867225
0.018000000000000002,11.882414088052132,99.93676354040666
0.018500000000000003,11.875878471067283,99.93331540573932
0.019,11.86916387631483,99.92977238928333
0.0195,11.862270047379091,99.92613415577856
0.02,11.855196720322793,99.92240036001428
0.0205,11.847943623633252,99.91857064678334
0.021,11.84051047816588,99.91464465079689
0.021500000000000002,11.832896997085042,99.91062199660777
0.022000000000000002,11.825102885802517,99.90650229852996
0.0225,11.81712784191358,99.90228516054381
0.023,11.808971555130592,99.89797017621888
0.0235,11.800633707214274,99.89355692859426
0.024,11.79211397190245,99.88904499009526
0.0245,11.783412014836596,99.88443392242407
0.025,11.774527493485737,99.87972327646285
0.025500000000000002,11.765460057068266,99.8749125921271
0.026000000000000002,11.756209346470907,99.87000139829405
0.026500000000000003,11.746774994165476,99.8649892126476
0.027,11.737156624123186,99.8598755415684
0.0275,11.727353851726058,99.85465988001373
0.028,11.717366283676338,99.849341711368
0.0285,11.707193517902505,99.8439205075148
0.029,11.69683514346346,99.83839572806765
0.029500000000000002,11.686290740449467,99.8327668208979
0.030000000000000002,11.675559879880216,99.8270332217484
0.0305,11.66464212360077,99.82119435403322
0.031,11.653537024173673,99.81524962875045
0.0315,11.642244124768915,99.80919844430689
0.032,11.630762959050509,99.80304018629649
0.0325,11.619093051059863,99.79677422740298
0.033,11.607233915096653,99.79039992718407
0.0335,11.59518505559555,99.78391663189244
0.034,11.582945967000482,99.7773236743092
0.0345,11.570516133635133,99.7706203735193
0.035,11.557895029570021,99.76380603476943
0.035500000000000004,11.545082118486063,99.756879949217
0.036000000000000004,11.53207685353461,99.7498414022693
0.036500000000000005,11.518878677150528,99.74269019281314
0.037,11.505487020946036,99.73542502160205
0.0375,11.491901305612183,99.72804510302001
0.038,11.478120940690737,99.72054968922646
0.0385,11.464145324470593,99.71293794612774
0.039,11.449973843743996,99.70520909574681
0.0395,11.435605873743723,99.6973622715779
0.04,11.421040777865032,99.68939664568312
0.0405,11.406277907519799,99.6813113746207
0.041,11.391316602052866,99.67310554134147
