mf/g_per_s,p2/MPa,T2/K
0.0005,5.9993813158255715,64.98807378722721
0.001,5.998762413144818,64.9983922619342
0.0015,5.99814354921629,64.99815762366927
0.002,5.997524642194012,64.99780218441946
0.0025,5.996905691361488,64.99741571578166
0.003,5.996286696561584,64.99701666690696
0.0035,5.995667657733016,64.99661125819401
0.004,5.995048574842257,64.996202173044
0.0045000000000000005,5.994429447866318,64.99579075894485
0.005000000000000001,5.993810276786766,64.99537776678706
0.0055,5.993191061587571,64.9949636481404
0.006,5.992571802253972,64.99454869087081
0.006500000000000001,5.991952498771991,64.9941330871665
0.007000000000000001,5.991333151128007,64.99371697022862
0.0075,5.961988779120317,64.97250631200569
0.008,5.956880722766564,64.96893296561588
0.0085,5.951448169938847,64.96513610657027
0.009000000000000001,5.945690331253647,64.96111467146096
0.009500000000000001,5.939606365113744,64.95686752409671
0.01,5.93319537729705,64.95239345564715
0.0105,5.926456420423798,64.94769118434583
0.011000000000000001,5.919388493322358,64.94275935494869
0.0115,5.911990540455789,64.93759653804716
0.012,5.904261450511425,64.93220122868443
0.0125,5.896200056466932,64.92657184592993
0.013000000000000001,5.887805133998195,64.92070673116903
0.013500000000000002,5.879075400632551,64.91460414687752
0.014,5.870009514666382,64.90826227515129
0.0145,5.860606074013671,64.90167921612735
0.015000000000000001,5.85086361498516,64.89485298630434
0.0155,5.840780610995769,64.88778151674305
0.016,5.830355471199041,64.88046265118086
0.0165,5.819586539045585,64.87289414401121
0.017,5.808472090763129,64.86507365816624
0.0175,5.797010333754955,64.85699876288517
0.018000000000000002,5.785199404913413,64.84866693134326
0.018500000000000003,5.773037368844649,64.84007553817187
0.019,5.760522216000568,64.83122185684572
0.0195,5.747651860713887,64.82210305693026
0.02,5.734424139131133,64.81271620118093
0.0205,5.720836807038872,64.80305824250772
0.021,5.706887537577834,64.79312602075998
0.021500000000000002,5.692573918838509,64.78291625938236
0.022000000000000002,5.677893451332701,64.77242556184059
0.0225,5.66284354533398,64.76165040793288
0.023,5.647421518079559,64.75058714983966
0.0235,5.6316245906545666,64.73923327948287
0.024,5.6154498850345,64.72758362659454
0.0245,5.598894421035045,64.71563411875734
0.025,5.581955112735611,64.7033805228915
0.025500000000000002,5.564628764782105,64.69081851100685
0.026000000000000002,5.546912068638767,64.67794357207232
0.026500000000000003,5.528801598556503,64.66475103363483
0.027,5.510293807337823,64.65123605591046
0.0275,5.49138502186961,64.63739362554287
0.028,5.4720714383066715,64.62321858056026
0.0285,5.452349117373346,64.60870550986736
0.029,5.432213978852209,64.5938488383945
0.029500000000000002,5.411661795959075,64.57864282203127
0.030000000000000002,5.3906881897104295,64.56308147473106
0.0305,5.369288622604806,64.54715859138004
0.031,5.347458392041637,64.53086773863272
0.0315,5.325192623350247,64.51420224518726
0.032,5.302486262400908,64.49715519150287
0.0325,5.2793340677678255,64.47971939888349
0.033,5.255730602411149,64.46188741789219
0.0335,5.231670224842297,64.4436515160717
0.034,5.207147079415657,64.42500370288492
0.0345,5.182155087588447,64.40593556429516
0.035,5.156687934716169,64.38643855269241
0.035500000000000004,5.130739062414904,64.36650354859218
0.036000000000000004,5.104301652643951,64.3461212696524
0.036500000000000005,5.077368617276405,64.32528198122603
0.037,5.049932584595555,64.30397547183946
0.0375,5.021985881325097,64.28219131998353
0.038,4.993520521486097,64.25991846232522
0.0385,4.964528186164195,64.2371463912537
0.039,4.935000205286307,64.2138630012266
0.0395,4.904927540446598,64.19005509046393
0.04,4.874300763451079,64.16570974300245
0.0405,4.843110032150122,64.14081339630849
0.041,4.811345068825049,64.11535179057276
0.0415,4.7789951306360985,64.08931028361656
0.042,4.746048984470564,64.06267333950105
0.0425,4.71249487500415,64.03542475526491
0.043000000000000003,4.67832049308185,64.00754751185622
0.043500000000000004,4.643512936523024,63.979023926655884
0.044000000000000004,4.608058675883642,63.94983523103551
0.0445,4.571943506442765,63.919961931016836
0.045,4.535152509020764,63.88938334323164
0.0455,4.497669992188431,63.858077931012524
0.046,4.4594794429439215,63.82602284566511
0.0465,4.4205634644188,63.79319409040465
0.047,4.380903708332962,63.75956633032763
0.0475,4.34048080289364,63.72511431903855
0.048,4.299274273865219,63.68980898098226
0.0485,4.257262455909795,63.653619647591356
0.049,4.21442239271036,63.61651486468876
0.0495,4.170729732617004,63.5784608825484
0.05,4.126158602256598,63.53942206300049
0.0505,4.08068147444527,63.499360402019
0.051000000000000004,4.034269019760963,63.45823535483627
0.051500000000000004,3.9868899323964615,63.41600388558563
0.052000000000000005,3.938510745800061,63.37261973738356
0.052500000000000005,3.8890956197139896,63.32803333753375
0.053,3.8386060826574258,63.28219200660283
0.0535,3.787000783228876,63.23503906744106
0.054,3.7342351502818514,63.186514329441536
0.0545,3.680261045809333,63.13654981250422
0.055,3.625026355487202,63.085073389094845
0.0555,3.5684745061762726,63.03200738134819
0.056,3.5105439126493136,62.97726697188511
0.0565,3.4511673369581346,62.920759518633496
0.057,3.3902711220854935,62.86238383750052
0.0575,3.3277743152745476,62.802028383025046
0.058,3.2635875930339657,62.7395709332551
0.0585,3.197612007511879,62.6748776430906
0.059000000000000004,3.129737455276021,62.60779450108301
0.059500000000000004,3.059840816951115,62.53815281777534
0.060000000000000005,2.987783727587181,62.46576227459785
0.0605,2.913409727970179,62.390408317650454
0.061,2.836540799805359,62.31184674103184
0.0615,2.7569729028149266,62.229799266490616
0.062,2.6744703386482103,62.14394498725186
0.0625,2.5887583420788935,62.053904020017576
0.063,2.49951331874835,61.95923356356264
0.0635,2.406349782537662,61.859405709515485
0.064,2.3088022073282715,61.753783343259876
0.0645,2.2062995766916327,61.641590319818036
0.065,2.0981283931127597,61.521846400110505
0.0655,1.9833770914741469,61.393304623781894
0.066,1.8608487010298362,61.25432833549037
0.0665,1.7289177039285106,61.10270109258539
0.067,1.5852772972608957,60.935262831893226
0.0675,1.426454820836867,60.74726300278747
0.068,1.2467711494080118,60.53093957930798
0.0685,1.0356472103836116,60.27179920869488
0.069,0.7683047776261233,59.93589303156595
0.0695,0.33731310824894445,59.37571759026341
0.07,0.10842234589766808,59.06883609271094
0.07050000000000001,0.024180862786742863,58.95439151912616
