mf/g_per_s,p2/MPa,T2/K
0.0005,7.998994708885375,99.99983150649211
0.001,7.997989327026867,99.99893381510478
0.0015,7.99698382892992,99.99906721099308
0.002,7.995978230623739,99.99897028548752
0.0025,7.994972529936063,99.9988330979165
0.003,7.993966726537661,99.99868167665045
0.0035,7.992960820306777,99.99852357290253
0.004,7.99195481117287,99.99836178533273
0.0045000000000000005,7.990948699083011,99.99819774152691
0.005000000000000001,7.989942483991609,99.9980322077334
0.0055,7.988936165856719,99.9978656320824
0.006,7.987929744638258,99.99769829413363
0.006500000000000001,7.986923220297141,99.99753037733724
0.007000000000000001,7.9859165927949425,99.99736200705532
0.0075,7.984909862093622,99.99719327186479
0.008,7.983903028155453,99.99702423613236
0.0085,7.982896090942793,99.99685494774887
0.009000000000000001,7.981889050418103,99.99668544308767
0.009500000000000001,7.980881906543999,99.99651575026691
0.01,7.917336741497458,99.98489471430292
0.0105,7.90905317356204,99.98342535127193
0.011000000000000001,7.9003684727568295,99.98188442289089
0.0115,7.891281423452672,99.98027136806664
0.012,7.881790746660383,99.97858559602255
0.0125,7.871895099211099,99.9768264860363
0.013000000000000001,7.861593072842249,99.97499338705923
0.013500000000000002,7.85088319319649,99.97308561733443
0.014,7.839763918737878,99.97110246390088
0.0145,7.828233639587638,99.96904318208223
0.015000000000000001,7.816290676622961,99.96690699497722
0.0155,7.803933278760396,99.96469309259273
0.016,7.791159623694164,99.96240063157474
0.0165,7.7779678149553435,99.96002873424794
0.017,7.764355880722521,99.95757648793875
0.0175,7.750321772173747,99.95504294419356
0.018000000000000002,7.735863361751387,99.95242711794953
0.018500000000000003,7.7209784413364115,99.94972798665194
0.019,7.705664720329243,99.94694448935414
0.0195,7.689919823632765,99.94407552574272
0.02,7.6737412895335995,99.94111995512048
0.0205,7.657126567477478,99.9380765953348
0.021,7.640073015732984,99.93494422167187
0.021500000000000002,7.622577898939501,99.9317215656546
0.022000000000000002,7.604638385532591,99.92840731383363
0.0225,7.586251545041753,99.92500010646702
0.023,7.567414345253408,99.9214985361727
0.0235,7.548123649232523,99.91790114649096
0.024,7.528376212195267,99.91420643038765
0.0245,7.508168678224696,99.91041282866989
0.025,7.487497576821216,99.90651872834181
0.025500000000000002,7.466359319278259,99.90252246085102
0.026000000000000002,7.444750194873814,99.89842230027345
